,TF,Term,wTF
1073,49,cycle,0.0006282131822202848
1121,49,limited,0.0006282131822202848
1897,49,overpopulation,0.0006282131822202848
33,48,potential,0.0006153925050321158
119,48,planning,0.0006153925050321158
628,48,organization,0.0006153925050321158
788,48,data,0.0006153925050321158
1470,48,policies,0.0006153925050321158
3525,48,evolutionary,0.0006153925050321158
19,47,making,0.0006025718278439467
41,47,following,0.0006025718278439467
84,47,ways,0.0006025718278439467
179,47,degradation,0.0006025718278439467
300,47,four,0.0006025718278439467
1744,47,africa,0.0006025718278439467
2126,47,scheme,0.0006025718278439467
131,46,eco,0.0005897511506557777
225,46,justice,0.0005897511506557777
629,46,focus,0.0005897511506557777
707,46,although,0.0005897511506557777
771,46,various,0.0005897511506557777
786,46,estimated,0.0005897511506557777
1476,46,tax,0.0005897511506557777
1895,46,racism,0.0005897511506557777
1905,46,article,0.0005897511506557777
3451,46,theories,0.0005897511506557777
263,45,summit,0.0005769304734676086
678,45,key,0.0005769304734676086
846,45,published,0.0005769304734676086
1031,45,improve,0.0005769304734676086
1593,45,place,0.0005769304734676086
1728,45,rates,0.0005769304734676086
128,44,take,0.0005641097962794394
216,44,toxic,0.0005641097962794394
277,44,others,0.0005641097962794394
304,44,associated,0.0005641097962794394
375,44,specific,0.0005641097962794394
512,44,value,0.0005641097962794394
614,44,produced,0.0005641097962794394
955,44,sdgs,0.0005641097962794394
1013,44,implementation,0.0005641097962794394
2003,44,conference,0.0005641097962794394
26,43,technological,0.0005512891190912704
69,43,definition,0.0005512891190912704
140,43,architecture,0.0005512891190912704
156,43,target,0.0005512891190912704
168,43,point,0.0005512891190912704
332,43,loss,0.0005512891190912704
334,43,led,0.0005512891190912704
500,43,soil,0.0005512891190912704
693,43,applied,0.0005512891190912704
704,43,terms,0.0005512891190912704
1017,43,proposed,0.0005512891190912704
1309,43,overall,0.0005512891190912704
1488,43,miles,0.0005512891190912704
4289,43,kyoto,0.0005512891190912704
129,42,forms,0.0005384684419031013
722,42,union,0.0005384684419031013
724,42,range,0.0005384684419031013
1244,42,against,0.0005384684419031013
1360,42,hazardous,0.0005384684419031013
1450,42,directly,0.0005384684419031013
1805,42,lower,0.0005384684419031013
2040,42,group,0.0005384684419031013
2076,42,markets,0.0005384684419031013
2952,42,thermal,0.0005384684419031013
3338,42,heating,0.0005384684419031013
406,41,programme,0.0005256477647149323
1049,41,demand,0.0005256477647149323
1124,41,half,0.0005256477647149323
1887,41,portal,0.0005256477647149323
1934,41,companies,0.0005256477647149323
2,40,search,0.0005128270875267632
78,40,ecosystems,0.0005128270875267632
348,40,therefore,0.0005128270875267632
558,40,early,0.0005128270875267632
635,40,goods,0.0005128270875267632
748,40,require,0.0005128270875267632
811,40,expected,0.0005128270875267632
880,40,higher,0.0005128270875267632
947,40,significant,0.0005128270875267632
1047,40,factors,0.0005128270875267632
1215,40,household,0.0005128270875267632
1451,40,poor,0.0005128270875267632
1600,40,institute,0.0005128270875267632
1802,40,residents,0.0005128270875267632
1863,40,examples,0.0005128270875267632
2653,40,germany,0.0005128270875267632
4149,40,protocol,0.0005128270875267632
70,39,given,0.000500006410338594
166,39,lead,0.000500006410338594
259,39,limits,0.000500006410338594
286,39,today,0.000500006410338594
383,39,analysis,0.000500006410338594
782,39,governance,0.000500006410338594
919,39,period,0.000500006410338594
1044,39,direct,0.000500006410338594
1241,39,income,0.000500006410338594
1355,39,diversity,0.000500006410338594
1523,39,certain,0.000500006410338594
1564,39,technical,0.000500006410338594
1735,39,recycling,0.000500006410338594
2250,39,uses,0.000500006410338594
58,38,commission,0.00048718573315042503
61,38,defined,0.00048718573315042503
452,38,farming,0.00048718573315042503
591,38,populations,0.00048718573315042503
918,38,changes,0.00048718573315042503
1393,38,agency,0.00048718573315042503
1706,38,plan,0.00048718573315042503
1759,38,america,0.00048718573315042503
2030,38,together,0.00048718573315042503
3151,38,grid,0.00048718573315042503
18,37,ability,0.0004743650559622559
155,37,humanity,0.0004743650559622559
186,37,contents,0.0004743650559622559
233,37,references,0.0004743650559622559
314,37,basic,0.0004743650559622559
366,37,innovation,0.0004743650559622559
407,37,case,0.0004743650559622559
427,37,across,0.0004743650559622559
466,37,role,0.0004743650559622559
572,37,western,0.0004743650559622559
618,37,framework,0.0004743650559622559
644,37,activity,0.0004743650559622559
773,37,indicators,0.0004743650559622559
775,37,assessment,0.0004743650559622559
1009,37,effective,0.0004743650559622559
1793,37,knowledge,0.0004743650559622559
2326,37,programs,0.0004743650559622559
2836,37,usa,0.0004743650559622559
3099,37,vehicles,0.0004743650559622559
1,36,navigation,0.00046154437877408684
91,36,engineering,0.00046154437877408684
284,36,particular,0.00046154437877408684
331,36,sector,0.00046154437877408684
425,36,groups,0.00046154437877408684
451,36,good,0.00046154437877408684
549,36,day,0.00046154437877408684
696,36,individuals,0.00046154437877408684
893,36,argued,0.00046154437877408684
985,36,infrastructure,0.00046154437877408684
1280,36,agricultural,0.00046154437877408684
1504,36,able,0.00046154437877408684
1993,36,private,0.00046154437877408684
2204,36,existing,0.00046154437877408684
2365,36,north,0.00046154437877408684
2998,36,car,0.00046154437877408684
3038,36,credits,0.00046154437877408684
4308,36,ets,0.00046154437877408684
72,35,space,0.00044872370158591777
88,35,environmentally,0.00044872370158591777
190,35,circles,0.00044872370158591777
230,35,rights,0.00044872370158591777
456,35,benefit,0.00044872370158591777
553,35,either,0.00044872370158591777
565,35,animal,0.00044872370158591777
659,35,measures,0.00044872370158591777
718,35,might,0.00044872370158591777
870,35,forests,0.00044872370158591777
1050,35,criteria,0.00044872370158591777
1066,35,warming,0.00044872370158591777
1253,35,storage,0.00044872370158591777
1271,35,currently,0.00044872370158591777
1281,35,domestic,0.00044872370158591777
1458,35,investment,0.00044872370158591777
1903,35,sociocultural,0.00044872370158591777
2086,35,instead,0.00044872370158591777
2104,35,genetic,0.00044872370158591777
90,34,chemical,0.0004359030243977487
117,34,law,0.0004359030243977487
343,34,idea,0.0004359030243977487
460,34,travel,0.0004359030243977487
550,34,regional,0.0004359030243977487
1346,34,rio,0.0004359030243977487
1443,34,increases,0.0004359030243977487
1791,34,particularly,0.0004359030243977487
2100,34,facilities,0.0004359030243977487
2369,34,lack,0.0004359030243977487
2455,34,birth,0.0004359030243977487
2568,34,places,0.0004359030243977487
3733,34,cultures,0.0004359030243977487
80,33,necessary,0.00042308234720957964
94,33,protection,0.00042308234720957964
308,33,financial,0.00042308234720957964
556,33,leading,0.00042308234720957964
574,33,revolution,0.00042308234720957964
911,33,approaches,0.00042308234720957964
942,33,scientists,0.00042308234720957964
953,33,five,0.00042308234720957964
963,33,improved,0.00042308234720957964
1592,33,businesses,0.00042308234720957964
1660,33,reductions,0.00042308234720957964
1682,33,designed,0.00042308234720957964
1798,33,built,0.00042308234720957964
1930,33,usually,0.00042308234720957964
2274,33,retrieved,0.00042308234720957964
2745,33,proper,0.00042308234720957964
2758,33,toilets,0.00042308234720957964
204,32,carrying,0.0004102616700214105
247,32,widely,0.0004102616700214105
313,32,efforts,0.0004102616700214105
376,32,types,0.0004102616700214105
418,32,far,0.0004102616700214105
422,32,attempt,0.0004102616700214105
633,32,home,0.0004102616700214105
705,32,numbers,0.0004102616700214105
709,32,unit,0.0004102616700214105
778,32,best,0.0004102616700214105
851,32,concerns,0.0004102616700214105
868,32,taken,0.0004102616700214105
933,32,mass,0.0004102616700214105
948,32,providing,0.0004102616700214105
1189,32,reduced,0.0004102616700214105
1313,32,strategy,0.0004102616700214105
1341,32,electric,0.0004102616700214105
1486,32,personal,0.0004102616700214105
1571,32,sometimes,0.0004102616700214105
1743,32,asia,0.0004102616700214105
2002,32,positive,0.0004102616700214105
86,31,negative,0.00039744099283324144
199,31,concepts,0.00039744099283324144
224,31,security,0.00039744099283324144
227,31,relationship,0.00039744099283324144
276,31,exist,0.00039744099283324144
362,31,politics,0.00039744099283324144
371,31,ensure,0.00039744099283324144
419,31,beyond,0.00039744099283324144
582,31,later,0.00039744099283324144
777,31,wide,0.00039744099283324144
1142,31,live,0.00039744099283324144
1505,31,said,0.00039744099283324144
1624,31,company,0.00039744099283324144
1678,31,causes,0.00039744099283324144
2698,31,california,0.00039744099283324144
4286,31,allowances,0.00039744099283324144
4674,31,ethanol,0.00039744099283324144
262,30,parts,0.0003846203156450724
310,30,additional,0.0003846203156450724
377,30,understanding,0.0003846203156450724
660,30,reach,0.0003846203156450724
834,30,compared,0.0003846203156450724
943,30,provides,0.0003846203156450724
1103,30,gases,0.0003846203156450724
1287,30,self,0.0003846203156450724
1412,30,account,0.0003846203156450724
1493,30,grow,0.0003846203156450724
1831,30,members,0.0003846203156450724
1929,30,voluntary,0.0003846203156450724
2121,30,bank,0.0003846203156450724
2472,30,already,0.0003846203156450724
47,29,sub,0.0003717996384569033
673,29,depletion,0.0003717996384569033
932,29,limit,0.0003717996384569033
956,29,adopted,0.0003717996384569033
974,29,gender,0.0003717996384569033
1029,29,child,0.0003717996384569033
1038,29,drinking,0.0003717996384569033
1061,29,council,0.0003717996384569033
1169,29,concern,0.0003717996384569033
1275,29,likely,0.0003717996384569033
1318,29,meat,0.0003717996384569033
1350,29,practice,0.0003717996384569033
1457,29,requires,0.0003717996384569033
1529,29,risk,0.0003717996384569033
1732,29,treatment,0.0003717996384569033
2391,29,field,0.0003717996384569033
2681,29,extinctions,0.0003717996384569033
265,28,view,0.00035897896126873424
358,28,complex,0.00035897896126873424
442,28,whole,0.00035897896126873424
642,28,full,0.00035897896126873424
814,28,net,0.00035897896126873424
838,28,evidence,0.00035897896126873424
904,28,critical,0.00035897896126873424
957,28,september,0.00035897896126873424
1065,28,act,0.00035897896126873424
1149,28,habitat,0.00035897896126873424
1221,28,articles,0.00035897896126873424
1521,28,historical,0.00035897896126873424
1539,28,solution,0.00035897896126873424
1639,28,creating,0.00035897896126873424
1784,28,upon,0.00035897896126873424
2832,28,allow,0.00035897896126873424
3243,28,toilet,0.00035897896126873424
3761,28,sdg,0.00035897896126873424
3,27,achieving,0.0003461582840805651
7,27,continue,0.0003461582840805651
209,27,atmosphere,0.0003461582840805651
517,27,put,0.0003461582840805651
767,27,basis,0.0003461582840805651
780,27,corporate,0.0003461582840805651
789,27,base,0.0003461582840805651
831,27,unsustainable,0.0003461582840805651
873,27,measure,0.0003461582840805651
887,27,generated,0.0003461582840805651
908,27,tools,0.0003461582840805651
977,27,girls,0.0003461582840805651
1045,27,series,0.0003461582840805651
1344,27,center,0.0003461582840805651
1402,27,addition,0.0003461582840805651
1423,27,integrated,0.0003461582840805651
1565,27,alternative,0.0003461582840805651
1626,27,school,0.0003461582840805651
1676,27,caused,0.0003461582840805651
1754,27,sciences,0.0003461582840805651
1912,27,remove,0.0003461582840805651
1915,27,single,0.0003461582840805651
2180,27,footprints,0.0003461582840805651
2192,27,network,0.0003461582840805651
2253,27,regulation,0.0003461582840805651
2297,27,independent,0.0003461582840805651
3450,27,stages,0.0003461582840805651
55,26,generations,0.00033333760689239605
271,26,fact,0.00033333760689239605
274,26,run,0.00033333760689239605
357,26,suggested,0.00033333760689239605
360,26,importance,0.00033333760689239605
432,26,activities,0.00033333760689239605
471,26,structure,0.00033333760689239605
654,26,size,0.00033333760689239605
687,26,person,0.00033333760689239605
689,26,whether,0.00033333760689239605
725,26,similar,0.00033333760689239605
869,26,past,0.00033333760689239605
936,26,chemicals,0.00033333760689239605
999,26,marine,0.00033333760689239605
1028,26,primary,0.00033333760689239605
1053,26,equivalent,0.00033333760689239605
1095,26,surface,0.00033333760689239605
1126,26,along,0.00033333760689239605
1192,26,chain,0.00033333760689239605
1324,26,traditional,0.00033333760689239605
1349,26,reuse,0.00033333760689239605
1356,26,distance,0.00033333760689239605
1363,26,tons,0.00033333760689239605
1395,26,every,0.00033333760689239605
1655,26,seen,0.00033333760689239605
1697,26,matters,0.00033333760689239605
1742,26,rural,0.00033333760689239605
1832,26,sweden,0.00033333760689239605
2437,26,location,0.00033333760689239605
2494,26,family,0.00033333760689239605
3072,26,original,0.00033333760689239605
3548,26,typically,0.00033333760689239605
108,25,address,0.000320516929704227
134,25,sectors,0.000320516929704227
297,25,certified,0.000320516929704227
342,25,though,0.000320516929704227
505,25,practical,0.000320516929704227
516,25,accounting,0.000320516929704227
583,25,generate,0.000320516929704227
621,25,come,0.000320516929704227
639,25,patterns,0.000320516929704227
694,25,manufacturing,0.000320516929704227
695,25,households,0.000320516929704227
809,25,contrast,0.000320516929704227
862,25,resulting,0.000320516929704227
972,25,opportunities,0.000320516929704227
1199,25,ideas,0.000320516929704227
1314,25,diet,0.000320516929704227
1428,25,done,0.000320516929704227
1431,25,hand,0.000320516929704227
1567,25,generally,0.000320516929704227
1748,25,nearly,0.000320516929704227
1762,25,issue,0.000320516929704227
1939,25,grown,0.000320516929704227
2022,25,schemes,0.000320516929704227
2034,25,responsibility,0.000320516929704227
2064,25,mechanisms,0.000320516929704227
2187,25,response,0.000320516929704227
2349,25,wood,0.000320516929704227
2483,25,highly,0.000320516929704227
2759,25,variety,0.000320516929704227
3203,25,temperature,0.000320516929704227
3215,25,zealand,0.000320516929704227
4433,25,evolutionism,0.000320516929704227
40,24,includes,0.0003076962525160579
127,24,sustainably,0.0003076962525160579
142,24,develop,0.0003076962525160579
201,24,context,0.0003076962525160579
323,24,economist,0.0003076962525160579
365,24,decision,0.0003076962525160579
557,24,decline,0.0003076962525160579
640,24,short,0.0003076962525160579
715,24,increasingly,0.0003076962525160579
759,24,strong,0.0003076962525160579
801,24,rise,0.0003076962525160579
992,24,safe,0.0003076962525160579
997,24,mitigation,0.0003076962525160579
1001,24,protect,0.0003076962525160579
1021,24,established,0.0003076962525160579
1070,24,difficult,0.0003076962525160579
1259,24,renewables,0.0003076962525160579
1552,24,native,0.0003076962525160579
1607,24,commercial,0.0003076962525160579
1661,24,models,0.0003076962525160579
1864,24,initiatives,0.0003076962525160579
1881,24,sites,0.0003076962525160579
1911,24,learn,0.0003076962525160579
2229,24,held,0.0003076962525160579
3104,24,cars,0.0003076962525160579
3308,24,bill,0.0003076962525160579
3320,24,photovoltaic,0.0003076962525160579
290,23,bottom,0.00029487557532788884
291,23,line,0.00029487557532788884
328,23,perspective,0.00029487557532788884
337,23,simple,0.00029487557532788884
380,23,described,0.00029487557532788884
390,23,association,0.00029487557532788884
400,23,last,0.00029487557532788884
429,23,achieved,0.00029487557532788884
493,23,events,0.00029487557532788884
518,23,back,0.00029487557532788884
527,23,event,0.00029487557532788884
571,23,creation,0.00029487557532788884
603,23,became,0.00029487557532788884
624,23,managed,0.00029487557532788884
648,23,stated,0.00029487557532788884
679,23,factor,0.00029487557532788884
729,23,laws,0.00029487557532788884
743,23,systemic,0.00029487557532788884
872,23,right,0.00029487557532788884
917,23,simply,0.00029487557532788884
929,23,flow,0.00029487557532788884
1007,23,institutions,0.00029487557532788884
1202,23,service,0.00029487557532788884
1304,23,consumers,0.00029487557532788884
1315,23,physical,0.00029487557532788884
1499,23,allocation,0.00029487557532788884
1554,23,civil,0.00029487557532788884
1800,23,zero,0.00029487557532788884
1801,23,housing,0.00029487557532788884
1843,23,central,0.00029487557532788884
1907,23,please,0.00029487557532788884
2028,23,biofuels,0.00029487557532788884
2083,23,prices,0.00029487557532788884
2292,23,january,0.00029487557532788884
2339,23,convention,0.00029487557532788884
2395,23,african,0.00029487557532788884
2539,23,reached,0.00029487557532788884
2549,23,indigenous,0.00029487557532788884
2573,23,region,0.00029487557532788884
2815,23,singapore,0.00029487557532788884
3153,23,permit,0.00029487557532788884
3192,23,ghg,0.00029487557532788884
3446,23,hot,0.00029487557532788884
4103,23,schumacher,0.00029487557532788884
77,22,healthy,0.0002820548981397197
359,22,included,0.0002820548981397197
408,22,adding,0.0002820548981397197
445,22,supported,0.0002820548981397197
458,22,additionally,0.0002820548981397197
555,22,producing,0.0002820548981397197
650,22,landscape,0.0002820548981397197
723,22,broad,0.0002820548981397197
730,22,performance,0.0002820548981397197
791,22,july,0.0002820548981397197
810,22,regions,0.0002820548981397197
847,22,book,0.0002820548981397197
883,22,influence,0.0002820548981397197
920,22,makes,0.0002820548981397197
968,22,inclusive,0.0002820548981397197
1085,22,matter,0.0002820548981397197
1220,22,majority,0.0002820548981397197
1298,22,distribution,0.0002820548981397197
1372,22,recycled,0.0002820548981397197
1377,22,nuclear,0.0002820548981397197
1408,22,great,0.0002820548981397197
1509,22,race,0.0002820548981397197
1559,22,longer,0.0002820548981397197
1835,22,throughout,0.0002820548981397197
1851,22,application,0.0002820548981397197
2038,22,effort,0.0002820548981397197
2056,22,focused,0.0002820548981397197
2171,22,provided,0.0002820548981397197
2176,22,australia,0.0002820548981397197
2245,22,south,0.0002820548981397197
2286,22,journal,0.0002820548981397197
2325,22,techniques,0.0002820548981397197
2622,22,expensive,0.0002820548981397197
2639,22,little,0.0002820548981397197
2660,22,attention,0.0002820548981397197
2711,22,installed,0.0002820548981397197
2738,22,force,0.0002820548981397197
2780,22,near,0.0002820548981397197
4285,22,units,0.0002820548981397197
4576,22,county,0.0002820548981397197
16,21,site,0.00026923422095155065
43,21,domains,0.00026923422095155065
203,21,measurement,0.00026923422095155065
211,21,oceans,0.00026923422095155065
229,21,labor,0.00026923422095155065
361,21,domain,0.00026923422095155065
396,21,recently,0.00026923422095155065
423,21,via,0.00026923422095155065
506,21,productivity,0.00026923422095155065
509,21,actions,0.00026923422095155065
538,21,gardens,0.00026923422095155065
749,21,strategies,0.00026923422095155065
