,TF,Term,wTF
1355,65,speaker,0.0015258932344241513
1018,64,covenant,0.001502417953894549
120,63,help,0.0014789426733649467
623,63,mother,0.0014789426733649467
18,62,groups,0.0014554673928353443
84,62,influence,0.0014554673928353443
240,62,common,0.0014554673928353443
1274,62,cultures,0.0014554673928353443
1369,62,hearer,0.0014554673928353443
249,61,given,0.001431992112305742
741,61,man,0.001431992112305742
1502,61,book,0.001431992112305742
335,60,human,0.0014085168317761398
374,59,without,0.0013850415512465374
552,59,students,0.0013850415512465374
620,59,honour,0.0013850415512465374
632,59,take,0.0013850415512465374
1228,59,norm,0.0013850415512465374
233,58,day,0.001361566270716935
367,58,part,0.001361566270716935
659,58,jewish,0.001361566270716935
700,58,israel,0.001361566270716935
109,57,acts,0.0013380909901873326
649,56,tablets,0.0013146157096577305
417,55,using,0.001291140429128128
90,54,learn,0.0012676651485985257
569,54,order,0.0012676651485985257
1234,54,manners,0.0012676651485985257
215,53,work,0.0012441898680689235
597,53,term,0.0012441898680689235
812,53,family,0.0012441898680689235
2629,53,threatening,0.0012441898680689235
376,52,found,0.0012207145875393211
938,52,physical,0.0012207145875393211
347,51,members,0.0011972393070097188
408,51,number,0.0011972393070097188
504,51,much,0.0011972393070097188
618,51,control,0.0011972393070097188
652,51,decalogue,0.0011972393070097188
656,51,bible,0.0011972393070097188
966,51,world,0.0011972393070097188
1330,51,language,0.0011972393070097188
8,50,rules,0.0011737640264801164
389,50,include,0.0011737640264801164
459,50,form,0.0011737640264801164
550,50,among,0.0011737640264801164
565,49,rather,0.0011502887459505142
621,49,thy,0.0011502887459505142
783,49,non,0.0011502887459505142
1917,49,idolatry,0.0011502887459505142
2611,49,kreeft,0.0011502887459505142
82,48,right,0.0011268134654209118
285,48,high,0.0011268134654209118
927,48,john,0.0011268134654209118
1370,48,formal,0.0011268134654209118
70,47,although,0.0011033381848913094
220,47,participants,0.0011033381848913094
243,47,based,0.0011033381848913094
255,47,important,0.0011033381848913094
289,47,less,0.0011033381848913094
529,47,made,0.0011033381848913094
779,47,parent,0.0011033381848913094
91,46,thus,0.001079862904361707
839,46,teaching,0.001079862904361707
1536,46,power,0.001079862904361707
707,45,death,0.0010563876238321049
891,45,please,0.0010563876238321049
1801,45,wife,0.0010563876238321049
318,43,someone,0.0010094370627729001
824,43,said,0.0010094370627729001
1108,43,might,0.0010094370627729001
1278,43,century,0.0010094370627729001
38,42,desire,0.0009859617822432977
192,42,personal,0.0009859617822432977
209,42,situation,0.0009859617822432977
416,42,model,0.0009859617822432977
655,42,hebrew,0.0009859617822432977
827,42,actions,0.0009859617822432977
842,42,woman,0.0009859617822432977
1237,42,polite,0.0009859617822432977
1387,42,strategies,0.0009859617822432977
1408,42,leech,0.0009859617822432977
369,41,therefore,0.0009624865017136955
664,41,deuteronomy,0.0009624865017136955
816,41,words,0.0009624865017136955
46,40,status,0.0009390112211840932
501,40,united,0.0009390112211840932
568,40,means,0.0009390112211840932
689,40,consequences,0.0009390112211840932
790,40,times,0.0009390112211840932
898,40,remove,0.0009390112211840932
907,40,paul,0.0009390112211840932
960,40,filial,0.0009390112211840932
1127,40,pietas,0.0009390112211840932
3084,40,strategy,0.0009390112211840932
7,39,specific,0.0009155359406544908
179,39,need,0.0009155359406544908
308,39,three,0.0009155359406544908
412,39,place,0.0009155359406544908
604,39,later,0.0009155359406544908
899,39,template,0.0009155359406544908
86,38,early,0.0008920606601248885
328,38,long,0.0008920606601248885
342,38,say,0.0008920606601248885
651,38,ritual,0.0008920606601248885
1740,38,american,0.0008920606601248885
2125,38,yahweh,0.0008920606601248885
2973,38,chinese,0.0008920606601248885
41,37,similar,0.0008685853795952861
244,37,situations,0.0008685853795952861
292,37,whether,0.0008685853795952861
353,37,certain,0.0008685853795952861
508,37,differences,0.0008685853795952861
675,37,moses,0.0008685853795952861
679,37,judaism,0.0008685853795952861
933,37,scholars,0.0008685853795952861
1107,37,behaviour,0.0008685853795952861
1216,37,general,0.0008685853795952861
1224,37,school,0.0008685853795952861
1770,37,relations,0.0008685853795952861
1836,37,written,0.0008685853795952861
307,36,point,0.0008451100990656839
314,36,original,0.0008451100990656839
337,36,upon,0.0008451100990656839
511,36,men,0.0008451100990656839
525,36,role,0.0008451100990656839
728,36,needs,0.0008451100990656839
757,36,since,0.0008451100990656839
830,36,attention,0.0008451100990656839
892,36,improve,0.0008451100990656839
1131,36,things,0.0008451100990656839
1223,36,rigour,0.0008451100990656839
1437,36,property,0.0008451100990656839
1691,36,examples,0.0008451100990656839
118,35,public,0.0008216348185360815
616,35,assimilation,0.0008216348185360815
698,35,ability,0.0008216348185360815
754,35,understanding,0.0008216348185360815
900,35,message,0.0008216348185360815
42,34,age,0.0007981595380064792
175,34,response,0.0007981595380064792
195,34,toward,0.0007981595380064792
198,34,taking,0.0007981595380064792
338,34,context,0.0007981595380064792
399,34,care,0.0007981595380064792
613,34,personality,0.0007981595380064792
1087,34,christian,0.0007981595380064792
1787,34,retrieved,0.0007981595380064792
2089,34,avoid,0.0007981595380064792
2148,34,idol,0.0007981595380064792
88,33,years,0.0007746842574768768
442,33,studies,0.0007746842574768768
600,33,including,0.0007746842574768768
612,33,authoritarian,0.0007746842574768768
650,33,stone,0.0007746842574768768
684,33,testament,0.0007746842574768768
771,33,word,0.0007746842574768768
1020,33,great,0.0007746842574768768
1169,33,student,0.0007746842574768768
1282,33,process,0.0007746842574768768
1410,33,expression,0.0007746842574768768
1451,33,communication,0.0007746842574768768
2250,33,meaning,0.0007746842574768768
33,32,follow,0.0007512089769472746
93,32,appropriate,0.0007512089769472746
283,32,results,0.0007512089769472746
391,32,view,0.0007512089769472746
642,32,steal,0.0007512089769472746
694,32,land,0.0007512089769472746
784,32,requires,0.0007512089769472746
1248,32,brown,0.0007512089769472746
1404,32,intercultural,0.0007512089769472746
226,31,away,0.0007277336964176722
536,31,ones,0.0007277336964176722
715,31,son,0.0007277336964176722
776,31,sin,0.0007277336964176722
940,31,practice,0.0007277336964176722
950,31,relationship,0.0007277336964176722
961,31,piety,0.0007277336964176722
1142,31,set,0.0007277336964176722
1164,31,regards,0.0007277336964176722
1298,31,especially,0.0007277336964176722
1790,31,ancient,0.0007277336964176722
410,30,generally,0.0007042584158880699
512,30,women,0.0007042584158880699
736,30,body,0.0007042584158880699
787,30,though,0.0007042584158880699
794,30,israelites,0.0007042584158880699
860,30,let,0.0007042584158880699
905,30,matthew,0.0007042584158880699
1177,30,history,0.0007042584158880699
1250,30,levinson,0.0007042584158880699
2848,30,business,0.0007042584158880699
3237,30,maxim,0.0007042584158880699
3,29,beliefs,0.0006807831353584675
58,29,action,0.0006807831353584675
80,29,seen,0.0006807831353584675
182,29,hand,0.0006807831353584675
303,29,likely,0.0006807831353584675
398,29,moral,0.0006807831353584675
431,29,show,0.0006807831353584675
449,29,case,0.0006807831353584675
719,29,says,0.0006807831353584675
746,29,come,0.0006807831353584675
750,29,following,0.0006807831353584675
753,29,speech,0.0006807831353584675
793,29,needed,0.0006807831353584675
914,29,letters,0.0006807831353584675
1253,29,concept,0.0006807831353584675
1425,29,citations,0.0006807831353584675
2213,29,identity,0.0006807831353584675
2448,29,behavioral,0.0006807831353584675
2834,29,goods,0.0006807831353584675
3022,29,code,0.0006807831353584675
76,28,bad,0.0006573078548288652
105,28,sense,0.0006573078548288652
166,28,known,0.0006573078548288652
169,28,true,0.0006573078548288652
177,28,called,0.0006573078548288652
191,28,defined,0.0006573078548288652
301,28,subject,0.0006573078548288652
302,28,became,0.0006573078548288652
330,28,psychology,0.0006573078548288652
630,28,images,0.0006573078548288652
644,28,false,0.0006573078548288652
647,28,related,0.0006573078548288652
925,28,money,0.0006573078548288652
974,28,spiritual,0.0006573078548288652
984,28,authority,0.0006573078548288652
995,28,keep,0.0006573078548288652
1000,28,support,0.0006573078548288652
1405,28,competence,0.0006573078548288652
2017,28,image,0.0006573078548288652
122,27,level,0.0006338325742992628
132,27,normative,0.0006338325742992628
194,27,instead,0.0006338325742992628
354,27,become,0.0006338325742992628
447,27,around,0.0006338325742992628
626,27,ord,0.0006338325742992628
766,27,give,0.0006338325742992628
777,27,terms,0.0006338325742992628
843,27,husband,0.0006338325742992628
909,27,letter,0.0006338325742992628
955,27,divine,0.0006338325742992628
1001,27,old,0.0006338325742992628
1026,27,calvin,0.0006338325742992628
1442,27,want,0.0006338325742992628
3407,27,valedictions,0.0006338325742992628
3486,27,parenting,0.0006338325742992628
74,26,either,0.0006103572937696606
153,26,private,0.0006103572937696606
350,26,information,0.0006103572937696606
368,26,state,0.0006103572937696606
378,26,provide,0.0006103572937696606
404,26,giving,0.0006103572937696606
426,26,low,0.0006103572937696606
578,26,applied,0.0006103572937696606
634,26,vain,0.0006103572937696606
636,26,sabbath,0.0006103572937696606
1011,26,forms,0.0006103572937696606
1203,26,focus,0.0006103572937696606
1269,26,awareness,0.0006103572937696606
1802,26,taken,0.0006103572937696606
2235,26,neighbor,0.0006103572937696606
128,25,experiment,0.0005868820132400582
206,25,along,0.0005868820132400582
211,25,includes,0.0005868820132400582
277,25,series,0.0005868820132400582
437,25,friends,0.0005868820132400582
481,25,interaction,0.0005868820132400582
519,25,due,0.0005868820132400582
521,25,taught,0.0005868820132400582
696,25,torah,0.0005868820132400582
735,25,honor,0.0005868820132400582
767,25,every,0.0005868820132400582
770,25,serve,0.0005868820132400582
786,25,teachers,0.0005868820132400582
801,25,refers,0.0005868820132400582
999,25,teaches,0.0005868820132400582
1124,25,king,0.0005868820132400582
1373,25,informal,0.0005868820132400582
1774,25,religious,0.0005868820132400582
2369,25,anything,0.0005868820132400582
2918,25,best,0.0005868820132400582
15,24,conform,0.0005634067327104559
63,24,associated,0.0005634067327104559
113,24,factors,0.0005634067327104559
251,24,making,0.0005634067327104559
293,24,greater,0.0005634067327104559
494,24,analysis,0.0005634067327104559
570,24,feel,0.0005634067327104559
640,24,commit,0.0005634067327104559
660,24,sources,0.0005634067327104559
929,24,natural,0.0005634067327104559
1125,24,biblical,0.0005634067327104559
1151,24,education,0.0005634067327104559
2757,24,corporal,0.0005634067327104559
125,23,main,0.0005399314521808535
147,23,several,0.0005399314521808535
299,23,persons,0.0005399314521808535
371,23,usually,0.0005399314521808535
418,23,able,0.0005399314521808535
553,23,year,0.0005399314521808535
792,23,citation,0.0005399314521808535
866,23,required,0.0005399314521808535
871,23,communicate,0.0005399314521808535
893,23,adding,0.0005399314521808535
965,23,brought,0.0005399314521808535
1095,23,capital,0.0005399314521808535
1102,23,responsibility,0.0005399314521808535
1176,23,methods,0.0005399314521808535
1189,23,cases,0.0005399314521808535
1286,23,class,0.0005399314521808535
1392,23,towards,0.0005399314521808535
1448,23,potential,0.0005399314521808535
1652,23,threat,0.0005399314521808535
1887,23,house,0.0005399314521808535
2533,23,virtue,0.0005399314521808535
2879,23,paragraph,0.0005399314521808535
3014,23,return,0.0005399314521808535
20,22,whole,0.0005164561716512513
133,22,minority,0.0005164561716512513
247,22,shown,0.0005164561716512513
394,22,value,0.0005164561716512513
460,22,sometimes,0.0005164561716512513
462,22,lead,0.0005164561716512513
558,22,conditions,0.0005164561716512513
693,22,live,0.0005164561716512513
756,22,jews,0.0005164561716512513
791,22,throughout,0.0005164561716512513
825,22,ways,0.0005164561716512513
846,22,duty,0.0005164561716512513
887,22,faith,0.0005164561716512513
921,22,material,0.0005164561716512513
1086,22,art,0.0005164561716512513
1162,22,conduct,0.0005164561716512513
1345,22,reformation,0.0005164561716512513
1412,22,end,0.0005164561716512513
1609,22,created,0.0005164561716512513
1659,22,style,0.0005164561716512513
1688,22,outside,0.0005164561716512513
1918,22,murder,0.0005164561716512513
2158,22,possible,0.0005164561716512513
3083,22,record,0.0005164561716512513
21,21,result,0.0004929808911216489
61,21,risk,0.0004929808911216489
373,21,something,0.0004929808911216489
382,21,truth,0.0004929808911216489
441,21,field,0.0004929808911216489
643,21,bear,0.0004929808911216489
645,21,witness,0.0004929808911216489
709,21,put,0.0004929808911216489
796,21,described,0.0004929808911216489
836,21,stated,0.0004929808911216489
1543,21,believe,0.0004929808911216489
1906,21,divorce,0.0004929808911216489
1949,21,heart,0.0004929808911216489
1968,21,reason,0.0004929808911216489
1975,21,justice,0.0004929808911216489
1987,21,neither,0.0004929808911216489
1997,21,christ,0.0004929808911216489
2006,21,condition,0.0004929808911216489
2226,21,story,0.0004929808911216489
2880,21,libreria,0.0004929808911216489
2881,21,editrice,0.0004929808911216489
2882,21,vaticana,0.0004929808911216489
124,20,responses,0.0004695056105920466
170,20,change,0.0004695056105920466
232,20,effect,0.0004695056105920466
258,20,community,0.0004695056105920466
415,20,mathematical,0.0004695056105920466
469,20,increase,0.0004695056105920466
474,20,emotional,0.0004695056105920466
486,20,higher,0.0004695056105920466
545,20,older,0.0004695056105920466
562,20,still,0.0004695056105920466
573,20,additional,0.0004695056105920466
606,20,particular,0.0004695056105920466
646,20,covet,0.0004695056105920466
937,20,regarding,0.0004695056105920466
953,20,holy,0.0004695056105920466
1017,20,days,0.0004695056105920466
1152,20,lack,0.0004695056105920466
1174,20,young,0.0004695056105920466
1192,20,skills,0.0004695056105920466
1226,20,disinhibition,0.0004695056105920466
1339,20,proper,0.0004695056105920466
1513,20,political,0.0004695056105920466
1647,20,experience,0.0004695056105920466
1821,20,egypt,0.0004695056105920466
2052,20,chastity,0.0004695056105920466
2198,20,respectfully,0.0004695056105920466
2378,20,loss,0.0004695056105920466
3113,20,requester,0.0004695056105920466
3260,20,intellectual,0.0004695056105920466
14,19,tendency,0.00044603033006244426
16,19,occurs,0.00044603033006244426
44,19,religion,0.00044603033006244426
134,19,gender,0.00044603033006244426
148,19,types,0.00044603033006244426
150,19,degree,0.00044603033006244426
159,19,yet,0.00044603033006244426
172,19,majority,0.00044603033006244426
174,19,type,0.00044603033006244426
212,19,identified,0.00044603033006244426
218,19,bring,0.00044603033006244426
269,19,wrong,0.00044603033006244426
321,19,source,0.00044603033006244426
345,19,cognitive,0.00044603033006244426
453,19,makes,0.00044603033006244426
461,19,effects,0.00044603033006244426
635,19,remember,0.00044603033006244426
739,19,took,0.00044603033006244426
1014,19,wants,0.00044603033006244426
1040,19,sins,0.00044603033006244426
1146,19,came,0.00044603033006244426
1212,19,kind,0.00044603033006244426
1511,19,anti,0.00044603033006244426
1570,19,assessment,0.00044603033006244426
1592,19,approach,0.00044603033006244426
1699,19,immigrants,0.00044603033006244426
2319,19,choice,0.00044603033006244426
2598,19,seventh,0.00044603033006244426
2768,19,teacher,0.00044603033006244426
2891,19,london,0.00044603033006244426
2986,19,buddhism,0.00044603033006244426
3571,19,zimbardo,0.00044603033006244426
12,18,interactions,0.00042255504953284193
25,18,pressure,0.00042255504953284193
32,18,tend,0.00042255504953284193
55,18,values,0.00042255504953284193
129,18,asch,0.00042255504953284193
151,18,agreement,0.00042255504953284193
184,18,shows,0.00042255504953284193
259,18,simply,0.00042255504953284193
267,18,followed,0.00042255504953284193
281,18,gave,0.00042255504953284193
372,18,saying,0.00042255504953284193
380,18,evidence,0.00042255504953284193
738,18,maintain,0.00042255504953284193
809,18,command,0.00042255504953284193
841,18,married,0.00042255504953284193
1048,18,interpretation,0.00042255504953284193
1068,18,highly,0.00042255504953284193
1139,18,knowledge,0.00042255504953284193
1200,18,problems,0.00042255504953284193
1256,18,don,0.00042255504953284193
1307,18,acceptable,0.00042255504953284193
1319,18,schools,0.00042255504953284193
1474,18,developed,0.00042255504953284193
1514,18,large,0.00042255504953284193
1539,18,characteristics,0.00042255504953284193
1695,18,refer,0.00042255504953284193
1890,18,modern,0.00042255504953284193
1927,18,free,0.00042255504953284193
2059,18,violation,0.00042255504953284193
2072,18,living,0.00042255504953284193
2160,18,heaven,0.00042255504953284193
2316,18,practices,0.00042255504953284193
2334,18,works,0.00042255504953284193
2384,18,sacrifice,0.00042255504953284193
2401,18,official,0.00042255504953284193
2749,18,effective,0.00042255504953284193
3129,18,minimize,0.00042255504953284193
3590,18,anonymity,0.00042255504953284193
47,17,referred,0.0003990797690032396
146,17,find,0.0003990797690032396
163,17,turn,0.0003990797690032396
178,17,member,0.0003990797690032396
257,17,legal,0.0003990797690032396
294,17,subjects,0.0003990797690032396
344,17,leads,0.0003990797690032396
411,17,close,0.0003990797690032396
533,17,argued,0.0003990797690032396
535,17,male,0.0003990797690032396
556,17,expected,0.0003990797690032396
566,17,four,0.0003990797690032396
593,17,activity,0.0003990797690032396
610,17,portal,0.0003990797690032396
629,17,graven,0.0003990797690032396
670,17,describes,0.0003990797690032396
760,17,passages,0.0003990797690032396
800,17,jeremiah,0.0003990797690032396
811,17,uses,0.0003990797690032396
850,17,object,0.0003990797690032396
869,17,provided,0.0003990797690032396
874,17,done,0.0003990797690032396
928,17,cross,0.0003990797690032396
930,17,apostle,0.0003990797690032396
979,17,obedience,0.0003990797690032396
1006,17,pay,0.0003990797690032396
1007,17,back,0.0003990797690032396
1039,17,nature,0.0003990797690032396
1143,17,expectations,0.0003990797690032396
1145,17,techniques,0.0003990797690032396
1157,17,laws,0.0003990797690032396
1194,17,range,0.0003990797690032396
1255,17,request,0.0003990797690032396
1267,17,maxims,0.0003990797690032396
1316,17,morality,0.0003990797690032396
1382,17,japanese,0.0003990797690032396
1414,17,issues,0.0003990797690032396
1449,17,problem,0.0003990797690032396
1518,17,theoretical,0.0003990797690032396
1525,17,cause,0.0003990797690032396
1603,17,traditional,0.0003990797690032396
1616,17,now,0.0003990797690032396
1715,17,latin,0.0003990797690032396
1726,17,countries,0.0003990797690032396
1876,17,poor,0.0003990797690032396
1910,17,exile,0.0003990797690032396
1933,17,roman,0.0003990797690032396
2058,17,tradition,0.0003990797690032396
2076,17,forbids,0.0003990797690032396
2555,17,appear,0.0003990797690032396
2569,17,health,0.0003990797690032396
2905,17,usage,0.0003990797690032396
3004,17,ethical,0.0003990797690032396
3271,17,learning,0.0003990797690032396
3334,17,longman,0.0003990797690032396
3372,17,method,0.0003990797690032396
3444,17,lit,0.0003990797690032396
48,16,thought,0.0003756044884736373
149,16,vary,0.0003756044884736373
152,16,versus,0.0003756044884736373
253,16,told,0.0003756044884736373
313,16,keeping,0.0003756044884736373
339,16,conflict,0.0003756044884736373
403,16,writing,0.0003756044884736373
425,16,look,0.0003756044884736373
451,16,uncertainty,0.0003756044884736373
454,16,strong,0.0003756044884736373
458,16,past,0.0003756044884736373
466,16,university,0.0003756044884736373
520,16,roles,0.0003756044884736373
547,16,viewed,0.0003756044884736373
571,16,gives,0.0003756044884736373
585,16,issue,0.0003756044884736373
601,16,recent,0.0003756044884736373
611,16,sociology,0.0003756044884736373
654,16,theology,0.0003756044884736373
692,16,reading,0.0003756044884736373
712,16,prophet,0.0003756044884736373
724,16,food,0.0003756044884736373
727,16,home,0.0003756044884736373
885,16,section,0.0003756044884736373
904,16,importance,0.0003756044884736373
946,16,notes,0.0003756044884736373
1012,16,basis,0.0003756044884736373
1072,16,explains,0.0003756044884736373
1100,16,text,0.0003756044884736373
1268,16,aspects,0.0003756044884736373
1277,16,middle,0.0003756044884736373
1297,16,conversation,0.0003756044884736373
1326,16,manner,0.0003756044884736373
1376,16,western,0.0003756044884736373
1443,16,directly,0.0003756044884736373
1481,16,quality,0.0003756044884736373
1546,16,development,0.0003756044884736373
1590,16,full,0.0003756044884736373
1706,16,depending,0.0003756044884736373
1845,16,penalty,0.0003756044884736373
1865,16,books,0.0003756044884736373
1912,16,kingdom,0.0003756044884736373
1959,16,theft,0.0003756044884736373
1973,16,account,0.0003756044884736373
2185,16,earth,0.0003756044884736373
2192,16,nothing,0.0003756044884736373
2220,16,dignity,0.0003756044884736373
2440,16,intended,0.0003756044884736373
2563,16,rest,0.0003756044884736373
2584,16,stealing,0.0003756044884736373
2728,16,sincerely,0.0003756044884736373
3319,16,grammar,0.0003756044884736373
3525,16,reinforcement,0.0003756044884736373
3642,16,thief,0.0003756044884736373
26,15,occur,0.00035212920794403495
183,15,addition,0.00035212920794403495
271,15,conducted,0.00035212920794403495
274,15,clear,0.00035212920794403495
287,15,question,0.00035212920794403495
343,15,think,0.00035212920794403495
387,15,multiple,0.00035212920794403495
424,15,five,0.00035212920794403495
436,15,six,0.00035212920794403495
527,15,involved,0.00035212920794403495
648,15,articles,0.00035212920794403495
688,15,rewards,0.00035212920794403495
748,15,flesh,0.00035212920794403495
764,15,proverbs,0.00035212920794403495
861,15,bow,0.00035212920794403495
886,15,texts,0.00035212920794403495
888,15,system,0.00035212920794403495
986,15,relationships,0.00035212920794403495
988,15,freedom,0.00035212920794403495
1135,15,commonly,0.00035212920794403495
1199,15,understand,0.00035212920794403495
1201,15,widely,0.00035212920794403495
1337,15,interest,0.00035212920794403495
1338,15,established,0.00035212920794403495
1379,15,working,0.00035212920794403495
1431,15,removed,0.00035212920794403495
1593,15,short,0.00035212920794403495
1636,15,little,0.00035212920794403495
1697,15,ethnic,0.00035212920794403495
1840,15,whose,0.00035212920794403495
1880,15,entire,0.00035212920794403495
1883,15,warnings,0.00035212920794403495
1936,15,rights,0.00035212920794403495
1984,15,wrote,0.00035212920794403495
1998,15,spirit,0.00035212920794403495
2082,15,luther,0.00035212920794403495
2083,15,reasons,0.00035212920794403495
2105,15,literally,0.00035212920794403495
2116,15,oath,0.00035212920794403495
2254,15,foreign,0.00035212920794403495
2297,15,golden,0.00035212920794403495
2393,15,distance,0.00035212920794403495
2507,15,offer,0.00035212920794403495
2761,15,damage,0.00035212920794403495
2770,15,contemporary,0.00035212920794403495
2980,15,courtesy,0.00035212920794403495
3320,15,corpus,0.00035212920794403495
3481,15,classroom,0.00035212920794403495
3587,15,crowd,0.00035212920794403495
29,14,alone,0.0003286539274144326
155,14,position,0.0003286539274144326
193,14,standards,0.0003286539274144326
222,14,room,0.0003286539274144326
223,14,asked,0.0003286539274144326
238,14,suggested,0.0003286539274144326
315,14,approval,0.0003286539274144326
349,14,accept,0.0003286539274144326
360,14,always,0.0003286539274144326
395,14,claims,0.0003286539274144326
432,14,better,0.0003286539274144326
438,14,compared,0.0003286539274144326
564,14,levels,0.0003286539274144326
574,14,published,0.0003286539274144326
592,14,brain,0.0003286539274144326
639,14,kill,0.0003286539274144326
708,14,interpreted,0.0003286539274144326
732,14,honouring,0.0003286539274144326
823,14,prophets,0.0003286539274144326
855,14,water,0.0003286539274144326
880,14,never,0.0003286539274144326
910,14,promise,0.0003286539274144326
963,14,gift,0.0003286539274144326
994,14,advice,0.0003286539274144326
1022,14,causes,0.0003286539274144326
1023,14,separate,0.0003286539274144326
1027,14,sacred,0.0003286539274144326
1036,14,regard,0.0003286539274144326
1070,14,statements,0.0003286539274144326
1132,14,training,0.0003286539274144326
1163,14,military,0.0003286539274144326
1188,14,theories,0.0003286539274144326
1257,14,mind,0.0003286539274144326
1262,14,indirect,0.0003286539274144326
1380,14,east,0.0003286539274144326
1394,14,formality,0.0003286539274144326
1415,14,discuss,0.0003286539274144326
1466,14,showing,0.0003286539274144326
1485,14,circumstances,0.0003286539274144326
1550,14,feelings,0.0003286539274144326
1638,14,various,0.0003286539274144326
1723,14,definition,0.0003286539274144326
1749,14,believed,0.0003286539274144326
1796,14,genesis,0.0003286539274144326
1799,14,last,0.0003286539274144326
1954,14,neighbors,0.0003286539274144326
2008,14,prayer,0.0003286539274144326
2022,14,pleasure,0.0003286539274144326
2071,14,rule,0.0003286539274144326
2153,14,represented,0.0003286539274144326
2204,14,pope,0.0003286539274144326
2205,14,benedict,0.0003286539274144326
2473,14,christians,0.0003286539274144326
2480,14,demons,0.0003286539274144326
2583,14,teach,0.0003286539274144326
2705,14,decisions,0.0003286539274144326
2844,14,avoidance,0.0003286539274144326
2857,14,speaking,0.0003286539274144326
2995,14,buddhist,0.0003286539274144326
3288,14,rigorous,0.0003286539274144326
3404,14,mit,0.0003286539274144326
3522,14,conditioning,0.0003286539274144326
17,13,small,0.0003051786468848303
23,13,direct,0.0003051786468848303
97,13,develop,0.0003051786468848303
114,13,size,0.0003051786468848303
119,13,opinion,0.0003051786468848303
139,13,acceptance,0.0003051786468848303
162,13,compliance,0.0003051786468848303
219,13,line,0.0003051786468848303
227,13,amount,0.0003051786468848303
235,13,fourth,0.0003051786468848303
237,13,conformed,0.0003051786468848303
239,13,providing,0.0003051786468848303
246,13,task,0.0003051786468848303
266,13,frequently,0.0003051786468848303
279,13,standard,0.0003051786468848303
286,13,least,0.0003051786468848303
340,13,socially,0.0003051786468848303
346,13,create,0.0003051786468848303
358,13,immediate,0.0003051786468848303
384,13,views,0.0003051786468848303
468,13,single,0.0003051786468848303
503,13,america,0.0003051786468848303
516,13,proposed,0.0003051786468848303
560,13,suggests,0.0003051786468848303
661,13,fifth,0.0003051786468848303
665,13,catholics,0.0003051786468848303
697,13,benefit,0.0003051786468848303
701,13,remain,0.0003051786468848303
740,13,creation,0.0003051786468848303
745,13,eye,0.0003051786468848303
749,13,blood,0.0003051786468848303
768,13,leviticus,0.0003051786468848303
803,13,sons,0.0003051786468848303
814,13,obey,0.0003051786468848303
857,13,break,0.0003051786468848303
895,13,reliable,0.0003051786468848303
896,13,points,0.0003051786468848303
1037,13,evil,0.0003051786468848303
1060,13,consideration,0.0003051786468848303
1083,13,hands,0.0003051786468848303
1126,13,christianity,0.0003051786468848303
1156,13,lives,0.0003051786468848303
