,TF,Term,wTF
939,321,however,0.0014640887757754882
145,315,model,0.0014367226304338903
226,305,creative,0.0013911123881978937
474,302,include,0.0013774293155270948
899,294,technologies,0.0013409411217382976
456,293,definition,0.001336380097514698
228,288,cost,0.0013135749763966997
582,282,growth,0.0012862088310551017
595,281,ideas,0.0012816478068315021
174,277,including,0.0012634037099371034
1139,276,within,0.0012588426857135038
273,274,history,0.0012497206372663046
886,273,two,0.001245159613042705
927,273,collaborative,0.001245159613042705
282,269,century,0.0012269155161483063
414,268,education,0.0012223544919247066
544,266,value,0.0012132324434775074
1006,265,solar,0.0012086714192539076
225,264,projects,0.001204110395030308
1319,263,data,0.0011995493708067083
240,262,international,0.0011949883465831087
298,262,local,0.0011949883465831087
1082,261,government,0.001190427322359509
526,258,needed,0.00117674424968871
1967,257,collaboration,0.0011721832254651104
1953,248,russian,0.0011311340074527136
259,247,culture,0.001126572983229114
1077,247,level,0.001126572983229114
176,243,natural,0.0011083288863347153
56,242,individual,0.0011037678621111156
435,240,early,0.0010946458136639164
695,240,large,0.0010946458136639164
1054,240,problem,0.0010946458136639164
2955,239,renewable,0.0010900847894403168
408,237,make,0.0010809627409931173
727,237,available,0.0010809627409931173
412,235,life,0.001071840692545918
585,234,number,0.0010672796683223185
1582,233,organization,0.0010627186440987188
931,232,concept,0.0010581576198751192
857,231,non,0.0010535965956515196
1172,230,years,0.0010490355714279198
1943,230,intelligence,0.0010490355714279198
532,229,processes,0.0010444745472043201
323,228,way,0.0010399135229807205
1,227,search,0.001035352498757121
870,225,university,0.0010262304503099217
1305,224,support,0.001021669426086322
590,222,organizations,0.0010125473776391226
1210,221,national,0.001007986353415523
470,220,even,0.0010034253291919234
137,218,group,0.0009943032807447241
549,218,network,0.0009943032807447241
1362,216,approach,0.0009851812322975247
1086,215,industry,0.000980620208073925
26,214,made,0.0009760591838503254
213,214,common,0.0009760591838503254
697,214,manufacturing,0.0009760591838503254
44,213,part,0.0009714981596267258
516,213,users,0.0009714981596267258
252,212,related,0.0009669371354031262
449,212,access,0.0009669371354031262
168,209,materials,0.0009532540627323272
1701,209,policy,0.0009532540627323272
1129,208,economy,0.0009486930385087275
7,207,article,0.0009441320142851279
2985,207,waste,0.0009441320142851279
725,206,appropriate,0.0009395709900615282
3,205,see,0.0009350099658379286
895,205,developing,0.0009350099658379286
1138,205,must,0.0009350099658379286
1448,205,climate,0.0009350099658379286
364,204,tools,0.0009304489416143289
1102,204,according,0.0009304489416143289
1432,204,less,0.0009304489416143289
35,203,needs,0.0009258879173907293
1381,203,three,0.0009258879173907293
140,202,society,0.0009213268931671296
815,202,form,0.0009213268931671296
382,201,making,0.0009167658689435299
680,201,low,0.0009167658689435299
141,200,engineering,0.0009122048447199303
1179,200,companies,0.0009122048447199303
957,199,computer,0.0009076438204963307
255,198,movement,0.0009030827962727311
1196,197,another,0.0008985217720491313
156,196,without,0.0008939607478255317
191,196,quality,0.0008939607478255317
1020,196,services,0.0008939607478255317
203,195,since,0.0008893997236019321
315,192,found,0.0008757166509311331
1484,192,communities,0.0008757166509311331
820,191,company,0.0008711556267075334
656,190,create,0.0008665946024839338
676,190,scientific,0.0008665946024839338
862,190,idea,0.0008665946024839338
1710,190,learning,0.0008665946024839338
1404,189,critical,0.0008620335782603342
3052,189,species,0.0008620335782603342
904,188,resource,0.0008574725540367345
911,187,methods,0.0008529115298131348
991,187,per,0.0008529115298131348
11,186,help,0.0008483505055895352
1785,185,state,0.0008437894813659356
2603,185,crowdsourcing,0.0008437894813659356
39,184,sources,0.0008392284571423358
144,184,building,0.0008392284571423358
788,184,general,0.0008392284571423358
918,183,future,0.0008346674329187362
1074,183,diffusion,0.0008346674329187362
257,182,modern,0.0008301064086951366
2367,182,problems,0.0008301064086951366
262,181,others,0.000825545384471537
1762,181,union,0.000825545384471537
1990,181,examples,0.000825545384471537
2990,181,tourism,0.000825545384471537
1324,180,areas,0.0008209843602479372
192,179,need,0.0008164233360243376
417,178,terms,0.000811862311800738
1015,178,license,0.000811862311800738
1726,178,health,0.000811862311800738
460,177,nature,0.0008073012875771383
786,177,printing,0.0008073012875771383
1587,176,cultural,0.0008027402633535387
6674,176,empire,0.0008027402633535387
520,175,among,0.000798179239129939
860,175,set,0.000798179239129939
1049,174,impact,0.0007936182149063394
1135,174,study,0.0007936182149063394
222,172,small,0.0007844961664591401
624,172,reduce,0.0007844961664591401
1050,172,innovations,0.0007844961664591401
1267,172,increase,0.0007844961664591401
9,171,issues,0.0007799351422355404
264,171,become,0.0007799351422355404
530,171,potential,0.0007799351422355404
1952,170,leadership,0.0007753741180119407
303,168,known,0.0007662520695647415
336,168,around,0.0007662520695647415
447,168,earth,0.0007662520695647415
720,168,list,0.0007662520695647415
816,168,creation,0.0007662520695647415
865,168,several,0.0007662520695647415
1207,168,order,0.0007662520695647415
1478,168,trade,0.0007662520695647415
2504,168,nations,0.0007662520695647415
291,167,called,0.0007616910453411418
814,167,rather,0.0007616910453411418
1293,167,technological,0.0007616910453411418
324,166,much,0.0007571300211175421
579,166,now,0.0007571300211175421
1403,166,important,0.0007571300211175421
164,164,individuals,0.0007480079726703429
525,164,citation,0.0007480079726703429
1375,164,major,0.0007480079726703429
1342,163,control,0.0007434469484467432
489,161,created,0.0007343248999995439
621,161,principles,0.0007343248999995439
1065,160,result,0.0007297638757759442
1891,160,long,0.0007297638757759442
2015,160,due,0.0007297638757759442
206,159,domain,0.0007252028515523446
12,158,improve,0.000720641827328745
1932,158,china,0.000720641827328745
296,157,city,0.0007160808031051453
900,156,provide,0.0007115197788815456
1592,156,goal,0.0007115197788815456
1787,156,studies,0.0007115197788815456
41,155,material,0.000706958754657946
359,154,current,0.0007023977304343464
764,154,industrial,0.0007023977304343464
1063,154,analysis,0.0007023977304343464
1567,154,consumption,0.0007023977304343464
2427,154,evolution,0.0007023977304343464
996,153,digital,0.0006978367062107466
2663,153,cities,0.0006978367062107466
322,151,together,0.0006887146577635474
2152,151,field,0.0006887146577635474
1910,150,program,0.0006841536335399478
2654,150,stem,0.0006841536335399478
67,149,self,0.000679592609316348
278,149,references,0.000679592609316348
619,149,trading,0.000679592609316348
742,149,user,0.000679592609316348
763,149,levels,0.000679592609316348
935,149,members,0.000679592609316348
152,148,method,0.0006750315850927484
1250,148,key,0.0006750315850927484
1333,148,million,0.0006750315850927484
810,147,goals,0.0006704705608691488
4219,147,retrieved,0.0006704705608691488
2552,146,law,0.0006659095366455491
0,145,navigation,0.0006613485124219495
1059,145,economics,0.0006613485124219495
2,144,uses,0.0006567874881983498
1331,144,year,0.0006567874881983498
181,143,various,0.0006522264639747502
2861,143,electric,0.0006522264639747502
3146,143,electricity,0.0006522264639747502
668,142,internet,0.0006476654397511505
897,142,ecological,0.0006476654397511505
1234,142,specific,0.0006476654397511505
1653,142,thus,0.0006476654397511505
3032,142,forest,0.0006476654397511505
2392,141,space,0.0006431044155275509
446,140,published,0.0006385433913039513
1499,140,possible,0.0006385433913039513
210,139,activities,0.0006339823670803515
373,139,vehicle,0.0006339823670803515
1563,139,costs,0.0006339823670803515
459,138,technical,0.0006294213428567519
577,138,media,0.0006294213428567519
765,138,book,0.0006294213428567519
915,138,solutions,0.0006294213428567519
3218,138,pollution,0.0006294213428567519
272,137,contents,0.0006248603186331523
375,136,urban,0.0006202992944095526
988,136,transport,0.0006202992944095526
877,135,later,0.0006157382701859529
929,135,models,0.0006157382701859529
1389,135,person,0.0006157382701859529
6250,135,soviet,0.0006157382701859529
681,134,traditional,0.0006111772459623533
728,134,focus,0.0006111772459623533
997,133,architecture,0.0006066162217387537
1756,133,capacity,0.0006066162217387537
535,132,means,0.000602055197515154
971,132,area,0.000602055197515154
1857,132,works,0.000602055197515154
2334,132,scale,0.000602055197515154
439,131,working,0.0005974941732915543
1078,131,political,0.0005974941732915543
1688,130,european,0.0005929331490679547
2601,130,conference,0.0005929331490679547
1300,129,communication,0.000588372124844355
1369,129,green,0.000588372124844355
1553,129,increasing,0.000588372124844355
3252,129,billion,0.000588372124844355
171,128,produce,0.0005838111006207554
237,128,range,0.0005838111006207554
388,128,living,0.0005838111006207554
496,128,better,0.0005838111006207554
954,128,although,0.0005838111006207554
1026,128,defined,0.0005838111006207554
1064,128,considered,0.0005838111006207554
1151,128,ways,0.0005838111006207554
687,126,applications,0.0005746890521735561
1017,126,wind,0.0005746890521735561
828,125,end,0.0005701280279499564
1045,125,implementation,0.0005701280279499564
1087,125,following,0.0005701280279499564
1810,125,air,0.0005701280279499564
2206,125,four,0.0005701280279499564
22,124,original,0.0005655670037263568
423,124,american,0.0005655670037263568
1463,124,lead,0.0005655670037263568
1603,124,decision,0.0005655670037263568
1752,124,report,0.0005655670037263568
16,123,learn,0.0005610059795027572
276,123,groups,0.0005610059795027572
1035,123,place,0.0005610059795027572
1043,123,invention,0.0005610059795027572
1213,123,efficiency,0.0005610059795027572
1611,123,cycle,0.0005610059795027572
1876,123,increased,0.0005610059795027572
1918,123,footprint,0.0005610059795027572
511,122,web,0.0005564449552791574
1351,122,still,0.0005564449552791574
1392,121,particular,0.0005518839310555578
905,120,country,0.0005473229068319582
1033,120,existing,0.0005473229068319582
1088,120,given,0.0005473229068319582
2823,120,agriculture,0.0005473229068319582
2954,120,practices,0.0005473229068319582
170,119,parts,0.0005427618826083586
1062,119,practice,0.0005427618826083586
1517,119,effects,0.0005427618826083586
2485,119,film,0.0005427618826083586
607,118,maker,0.0005382008583847589
309,117,school,0.0005336398341611592
605,117,main,0.0005336398341611592
1113,117,service,0.0005336398341611592
1676,117,aspects,0.0005336398341611592
2028,117,land,0.0005336398341611592
3943,117,extinction,0.0005336398341611592
139,116,mass,0.0005290788099375596
320,116,components,0.0005290788099375596
892,116,commercial,0.0005290788099375596
201,115,associated,0.0005245177857139599
575,115,online,0.0005245177857139599
867,115,similar,0.0005245177857139599
953,115,required,0.0005245177857139599
1154,115,price,0.0005245177857139599
1222,115,performance,0.0005245177857139599
1306,115,case,0.0005245177857139599
1767,115,produced,0.0005245177857139599
1111,114,firm,0.0005199567614903603
1466,114,europe,0.0005199567614903603
1727,114,higher,0.0005199567614903603
2115,114,take,0.0005199567614903603
641,113,usually,0.0005153957372667606
746,113,complex,0.0005153957372667606
3959,113,yes,0.0005153957372667606
652,112,electronic,0.000510834713043161
861,112,develop,0.000510834713043161
1219,112,role,0.000510834713043161
1047,111,ability,0.0005062736888195613
1276,111,amount,0.0005062736888195613
1618,111,point,0.0005062736888195613
2129,111,participants,0.0005062736888195613
2855,111,car,0.0005062736888195613
643,110,applied,0.0005017126645959617
1960,110,agenda,0.0005017126645959617
187,109,benefits,0.0004971516403723621
245,109,music,0.0004971516403723621
805,109,generally,0.0004971516403723621
1112,109,type,0.0004971516403723621
1277,109,typically,0.0004971516403723621
1537,109,capital,0.0004971516403723621
1590,109,types,0.0004971516403723621
1629,109,rate,0.0004971516403723621
1961,109,theories,0.0004971516403723621
1076,108,organizational,0.0004925906161487623
1646,108,factors,0.0004925906161487623
1883,108,especially,0.0004925906161487623
17,107,remove,0.0004880295919251627
236,107,wide,0.0004880295919251627
363,107,techniques,0.0004880295919251627
636,107,creating,0.0004880295919251627
871,107,proposed,0.0004880295919251627
1105,107,generation,0.0004880295919251627
1413,107,customer,0.0004880295919251627
204,106,least,0.0004834685677015631
543,106,conditions,0.0004834685677015631
855,106,foundation,0.0004834685677015631
1021,106,peer,0.0004834685677015631
2950,106,forms,0.0004834685677015631
2966,106,societies,0.0004834685677015631
55,105,rights,0.0004789075434779634
3216,105,emission,0.0004789075434779634
247,104,networks,0.00047434651925436374
362,104,skills,0.00047434651925436374
1051,104,require,0.00047434651925436374
1255,104,competitive,0.00047434651925436374
1264,104,greater,0.00047434651925436374
8,103,multiple,0.0004697854950307641
338,103,evidence,0.0004697854950307641
426,103,recent,0.0004697854950307641
1320,103,allows,0.0004697854950307641
1834,103,journal,0.0004697854950307641
2161,103,supply,0.0004697854950307641
517,102,share,0.00046522447080716444
642,102,art,0.00046522447080716444
824,102,sharing,0.00046522447080716444
989,102,vehicles,0.00046522447080716444
1030,102,application,0.00046522447080716444
1061,102,fields,0.00046522447080716444
1094,102,adoption,0.00046522447080716444
1212,102,changes,0.00046522447080716444
1554,102,across,0.00046522447080716444
2386,102,able,0.00046522447080716444
4657,102,copyright,0.00046522447080716444
2004,101,times,0.0004606634465835648
3145,101,efficient,0.0004606634465835648
63,100,personal,0.00045610242235996515
230,100,activity,0.00045610242235996515
415,100,children,0.00045610242235996515
752,100,sometimes,0.00045610242235996515
771,100,commons,0.00045610242235996515
1109,100,patent,0.00045610242235996515
1459,100,customers,0.00045610242235996515
1716,100,view,0.00045610242235996515
1964,100,inventions,0.00045610242235996515
1985,100,present,0.00045610242235996515
2006,100,day,0.00045610242235996515
2106,100,students,0.00045610242235996515
3040,100,progress,0.00045610242235996515
3163,100,total,0.00045610242235996515
3519,100,gas,0.00045610242235996515
566,99,results,0.00045154139813636553
799,99,physical,0.00045154139813636553
863,99,either,0.00045154139813636553
1659,99,effect,0.00045154139813636553
3038,99,action,0.00045154139813636553
540,98,revolution,0.00044698037391276585
1623,98,towards,0.00044698037391276585
940,97,certain,0.0004424193496891662
1510,97,significant,0.0004424193496891662
284,96,structure,0.00043785832546556656
903,96,might,0.00043785832546556656
1439,96,relationship,0.00043785832546556656
1656,96,review,0.00043785832546556656
2209,96,planning,0.00043785832546556656
2308,96,best,0.00043785832546556656
3967,96,press,0.00043785832546556656
48,95,concepts,0.0004332973012419669
1037,95,effective,0.0004332973012419669
2599,95,governance,0.0004332973012419669
2816,95,women,0.0004332973012419669
224,94,construction,0.00042873627701836727
398,94,growing,0.00042873627701836727
1944,94,solving,0.00042873627701836727
3147,94,sanitation,0.00042873627701836727
3493,94,fuel,0.00042873627701836727
488,93,influence,0.0004241752527947676
663,93,allow,0.0004241752527947676
1038,93,markets,0.0004241752527947676
1103,93,includes,0.0004241752527947676
1279,93,lower,0.0004241752527947676
1855,93,particularly,0.0004241752527947676
1955,93,forum,0.0004241752527947676
1956,93,paradigm,0.0004241752527947676
10,92,please,0.0004196142285711679
207,92,home,0.0004196142285711679
341,92,built,0.0004196142285711679
465,92,designed,0.0004196142285711679
944,92,widely,0.0004196142285711679
1280,92,solution,0.0004196142285711679
1479,92,adopted,0.0004196142285711679
1663,92,team,0.0004196142285711679
2048,92,sense,0.0004196142285711679
157,91,direct,0.0004150532043475683
519,91,established,0.0004150532043475683
921,91,innovative,0.0004150532043475683
1019,91,portal,0.0004150532043475683
1843,91,poverty,0.0004150532043475683
2207,91,approaches,0.0004150532043475683
18,90,template,0.0004104921801239686
34,90,message,0.0004104921801239686
66,90,private,0.0004104921801239686
1411,90,financial,0.0004104921801239686
352,89,popular,0.000405931155900369
1541,89,programs,0.000405931155900369
1774,89,institute,0.000405931155900369
2602,89,call,0.000405931155900369
564,88,achieve,0.00040137013167676933
922,88,designs,0.00040137013167676933
934,88,necessary,0.00040137013167676933
947,88,code,0.00040137013167676933
1039,88,governments,0.00040137013167676933
3432,88,limited,0.00040137013167676933
4212,88,intellectual,0.00040137013167676933
9383,88,invents,0.00040137013167676933
714,87,hand,0.0003968091074531697
881,87,ecology,0.0003968091074531697
1127,87,today,0.0003968091074531697
2023,87,provides,0.0003968091074531697
2499,87,sciences,0.0003968091074531697
64,86,property,0.00039224808322957003
87,86,john,0.00039224808322957003
717,86,led,0.00039224808322957003
787,86,reprap,0.00039224808322957003
801,86,involves,0.00039224808322957003
901,86,framework,0.00039224808322957003
1003,86,basis,0.00039224808322957003
1117,86,transportation,0.00039224808322957003
3042,86,therefore,0.00039224808322957003
65,85,positive,0.00038768705900597036
596,85,shared,0.00038768705900597036
822,85,machine,0.00038768705900597036
1031,85,meet,0.00038768705900597036
4408,85,invented,0.00038768705900597036
251,84,context,0.00038312603478237074
2518,84,humans,0.00038312603478237074
2805,84,scientists,0.00038312603478237074
3010,84,certification,0.00038312603478237074
3155,84,greenhouse,0.00038312603478237074
4104,84,heat,0.00038312603478237074
361,83,practical,0.00037856501055877107
692,83,instead,0.00037856501055877107
1175,83,sector,0.00037856501055877107
1225,83,providing,0.00037856501055877107
1263,83,risk,0.00037856501055877107
1507,83,against,0.00037856501055877107
1549,83,reduction,0.00037856501055877107
3053,83,understanding,0.00037856501055877107
5,82,diy,0.00037400398633517145
889,82,good,0.00037400398633517145
1634,82,phase,0.00037400398633517145
2657,82,seen,0.00037400398633517145
469,81,equipment,0.00036944296211157177
480,81,great,0.00036944296211157177
502,81,electronics,0.00036944296211157177
1183,81,firms,0.00036944296211157177
2148,81,written,0.00036944296211157177
2377,81,variety,0.00036944296211157177
2564,81,distributed,0.00036944296211157177
3742,81,leaders,0.00036944296211157177
45,80,series,0.0003648819378879721
258,80,consumer,0.0003648819378879721
955,80,emerging,0.0003648819378879721
1110,80,whether,0.0003648819378879721
1519,80,successful,0.0003648819378879721
429,79,involved,0.0003603209136643725
507,79,content,0.0003603209136643725
583,79,independent,0.0003603209136643725
1471,79,done,0.0003603209136643725
3213,79,cradle,0.0003603209136643725
36,78,additional,0.0003557598894407728
1058,78,described,0.0003557598894407728
1763,78,germany,0.0003557598894407728
2951,78,eco,0.0003557598894407728
3099,78,promote,0.0003557598894407728
413,77,whole,0.0003511988652171732
443,77,basic,0.0003511988652171732
682,77,single,0.0003511988652171732
715,77,became,0.0003511988652171732
964,77,via,0.0003511988652171732
1589,77,five,0.0003511988652171732
1594,77,participation,0.0003511988652171732
1670,77,corporate,0.0003511988652171732
2734,77,ecosystem,0.0003511988652171732
2765,77,directly,0.0003511988652171732
3142,77,fossil,0.0003511988652171732
3389,77,act,0.0003511988652171732
212,76,come,0.0003466378409935735
509,76,find,0.0003466378409935735
580,76,focused,0.0003466378409935735
849,76,policies,0.0003466378409935735
1226,76,addition,0.0003466378409935735
1230,76,tasks,0.0003466378409935735
1337,76,real,0.0003466378409935735
1649,76,difficult,0.0003466378409935735
2291,76,researchers,0.0003466378409935735
2940,76,reducing,0.0003466378409935735
3023,76,efforts,0.0003466378409935735
3046,76,responsible,0.0003466378409935735
3268,76,india,0.0003466378409935735
868,75,march,0.0003420768167699739
966,75,cad,0.0003420768167699739
1069,75,demand,0.0003420768167699739
1703,75,strategy,0.0003420768167699739
1704,75,average,0.0003420768167699739
2635,75,organic,0.0003420768167699739
2945,75,conservation,0.0003420768167699739
292,74,ancient,0.0003375157925463742
844,74,mechanical,0.0003375157925463742
848,74,benefit,0.0003375157925463742
1252,74,requires,0.0003375157925463742
1633,74,likely,0.0003375157925463742
1919,74,oil,0.0003375157925463742
2452,74,exist,0.0003375157925463742
2537,74,interaction,0.0003375157925463742
528,73,video,0.00033295476832277454
823,73,compared,0.00033295476832277454
993,73,every,0.00033295476832277454
1181,73,leading,0.00033295476832277454
1304,73,introduced,0.00033295476832277454
1406,73,subject,0.00033295476832277454
1775,73,worldwide,0.00033295476832277454
1882,73,importance,0.00033295476832277454
2053,73,meeting,0.00033295476832277454
2087,73,parties,0.00033295476832277454
2156,73,refers,0.00033295476832277454
2232,73,plant,0.00033295476832277454
2294,73,thought,0.00033295476832277454
2538,73,telepresence,0.00033295476832277454
3722,73,permits,0.00033295476832277454
5413,73,evolutionary,0.00033295476832277454
232,72,taken,0.0003283937440991749
409,72,build,0.0003283937440991749
703,72,status,0.0003283937440991749
858,72,profit,0.0003283937440991749
893,72,interest,0.0003283937440991749
985,72,plants,0.0003283937440991749
1268,72,businesses,0.0003283937440991749
1494,72,light,0.0003283937440991749
3039,72,task,0.0003283937440991749
3554,72,overall,0.0003283937440991749
3791,72,resistance,0.0003283937440991749
3838,72,africa,0.0003283937440991749
5294,72,cognitive,0.0003283937440991749
487,71,section,0.00032383271987557525
1108,71,degree,0.00032383271987557525
1665,71,largest,0.00032383271987557525
2652,71,central,0.00032383271987557525
2675,71,institutions,0.00032383271987557525
3309,71,impacts,0.00032383271987557525
3497,71,cause,0.00032383271987557525
3611,71,legal,0.00032383271987557525
27,70,adding,0.0003192716956519756
188,70,lack,0.0003192716956519756
335,70,back,0.0003192716956519756
982,70,tool,0.0003192716956519756
1024,70,initiative,0.0003192716956519756
1075,70,measures,0.0003192716956519756
1233,70,wrote,0.0003192716956519756
1401,70,identified,0.0003192716956519756
1436,70,experience,0.0003192716956519756
1789,70,post,0.0003192716956519756
2612,70,devices,0.0003192716956519756
3518,70,storage,0.0003192716956519756
5140,70,licenses,0.0003192716956519756
5350,70,language,0.0003192716956519756
7888,70,cap,0.0003192716956519756
29,69,citations,0.00031471067142837595
241,69,alternative,0.00031471067142837595
311,69,said,0.00031471067142837595
491,69,articles,0.00031471067142837595
829,69,period,0.00031471067142837595
1096,69,added,0.00031471067142837595
1584,69,internal,0.00031471067142837595
3377,69,criteria,0.00031471067142837595
3636,69,integrated,0.00031471067142837595
130,68,right,0.0003101496472047763
428,68,age,0.0003101496472047763
571,68,beyond,0.0003101496472047763
628,68,simple,0.0003101496472047763
660,68,machines,0.0003101496472047763
1001,68,modular,0.0003101496472047763
1032,68,requirements,0.0003101496472047763
1182,68,started,0.0003101496472047763
1249,68,disruptive,0.0003101496472047763
1380,68,already,0.0003101496472047763
1693,68,perspective,0.0003101496472047763
3075,68,elements,0.0003101496472047763
3692,68,historical,0.0003101496472047763
155,67,things,0.00030558862298117666
321,67,put,0.00030558862298117666
345,67,america,0.00030558862298117666
495,67,upon,0.00030558862298117666
524,67,authors,0.00030558862298117666
657,67,circuit,0.00030558862298117666
1009,67,virtual,0.00030558862298117666
1343,67,center,0.00030558862298117666
1988,67,though,0.00030558862298117666
2368,67,sectors,0.00030558862298117666
3143,67,fuels,0.00030558862298117666
3939,67,psychology,0.00030558862298117666
3957,67,january,0.00030558862298117666
6060,67,document,0.00030558862298117666
150,66,security,0.000301027598757577
339,66,suggested,0.000301027598757577
385,66,computers,0.000301027598757577
493,66,line,0.000301027598757577
698,66,opportunities,0.000301027598757577
791,66,structures,0.000301027598757577
1136,66,argued,0.000301027598757577
1346,66,location,0.000301027598757577
1913,66,clean,0.000301027598757577
1982,66,competition,0.000301027598757577
2595,66,workers,0.000301027598757577
2683,66,full,0.000301027598757577
2693,66,hackerspaces,0.000301027598757577
3170,66,biological,0.000301027598757577
3366,66,primary,0.000301027598757577
7746,66,geothermal,0.000301027598757577
629,65,paper,0.00029646657453397736
1560,65,driven,0.00029646657453397736
2000,65,goods,0.00029646657453397736
161,64,academic,0.0002919055503103777
450,64,late,0.0002919055503103777
452,64,california,0.0002919055503103777
1195,64,york,0.0002919055503103777
1583,64,outside,0.0002919055503103777
1626,64,stages,0.0002919055503103777
1795,64,south,0.0002919055503103777
1939,64,western,0.0002919055503103777
2151,64,provided,0.0002919055503103777
3054,64,targets,0.0002919055503103777
116,63,capitalism,0.00028734452608677807
202,63,consumers,0.00028734452608677807
884,63,currently,0.00028734452608677807
1046,63,improved,0.00028734452608677807
1115,63,rapid,0.00028734452608677807
2021,63,size,0.00028734452608677807
2946,63,address,0.00028734452608677807
3676,63,conventional,0.00028734452608677807
133,62,concerns,0.0002827835018631784
750,62,events,0.0002827835018631784
946,62,distribution,0.0002827835018631784
963,62,lab,0.0002827835018631784
1085,62,definitions,0.0002827835018631784
1121,62,factor,0.0002827835018631784
1235,62,function,0.0002827835018631784
1245,62,producing,0.0002827835018631784
1532,62,experiments,0.0002827835018631784
1588,62,infrastructure,0.0002827835018631784
1627,62,investment,0.0002827835018631784
2165,62,highly,0.0002827835018631784
2665,62,response,0.0002827835018631784
2979,62,biodiversity,0.0002827835018631784
5994,62,leader,0.0002827835018631784
928,61,increasingly,0.0002782224776395787
1155,61,strategies,0.0002782224776395787
1301,61,protocol,0.0002782224776395787
1402,61,far,0.0002782224776395787
1428,61,patents,0.0002782224776395787
1504,61,chemical,0.0002782224776395787
1562,61,labor,0.0002782224776395787
1614,61,stage,0.0002782224776395787
2042,61,little,0.0002782224776395787
5077,61,genetic,0.0002782224776395787
667,60,referred,0.0002736614534159791
818,60,external,0.0002736614534159791
952,60,effort,0.0002736614534159791
1434,60,exchange,0.0002736614534159791
1770,60,association,0.0002736614534159791
2658,60,contribute,0.0002736614534159791
3006,60,run,0.0002736614534159791
32,59,removed,0.0002691004291923794
515,59,site,0.0002691004291923794
751,59,places,0.0002691004291923794
789,59,purpose,0.0002691004291923794
973,59,cases,0.0002691004291923794
1165,59,employees,0.0002691004291923794
1205,59,generated,0.0002691004291923794
1359,59,income,0.0002691004291923794
1422,59,marketing,0.0002691004291923794
1661,59,measure,0.0002691004291923794
1818,59,reach,0.0002691004291923794
1888,59,rates,0.0002691004291923794
2167,59,short,0.0002691004291923794
2404,59,challenges,0.0002691004291923794
2500,59,rise,0.0002691004291923794
2972,59,circles,0.0002691004291923794
3050,59,ensure,0.0002691004291923794
4484,59,platform,0.0002691004291923794
92,58,robert,0.0002645394049687798
1084,58,literature,0.0002645394049687798
1286,58,longer,0.0002645394049687798
1340,58,mobile,0.0002645394049687798
1410,58,relevant,0.0002645394049687798
1458,58,features,0.0002645394049687798
1552,58,top,0.0002645394049687798
2589,58,force,0.0002645394049687798
2994,58,planet,0.0002645394049687798
3782,58,implement,0.0002645394049687798
4838,58,scheme,0.0002645394049687798
4996,58,cultures,0.0002645394049687798
62,57,negative,0.00025997838074518013
301,57,along,0.00025997838074518013
344,57,north,0.00025997838074518013
733,57,collective,0.00025997838074518013
778,57,kludge,0.00025997838074518013
831,57,recently,0.00025997838074518013
1089,57,complete,0.00025997838074518013
1148,57,fact,0.00025997838074518013
1488,57,attempt,0.00025997838074518013
1620,57,increases,0.00025997838074518013
1957,57,shift,0.00025997838074518013
