,TF,Term,wTF
2593,60,sentence,0.0007997973846625521
101,59,bad,0.0007864674282515097
966,59,feelings,0.0007864674282515097
1598,59,christianity,0.0007864674282515097
2901,59,since,0.0007864674282515097
4059,59,infidelity,0.0007864674282515097
17,58,generally,0.0007731374718404671
57,58,philosophical,0.0007731374718404671
448,58,acts,0.0007731374718404671
742,58,principle,0.0007731374718404671
931,58,needed,0.0007731374718404671
1599,58,islam,0.0007731374718404671
2957,58,french,0.0007731374718404671
9,57,christian,0.0007598075154294245
41,57,specific,0.0007598075154294245
127,57,definition,0.0007598075154294245
153,57,cause,0.0007598075154294245
725,57,day,0.0007598075154294245
726,57,similar,0.0007598075154294245
884,57,relationships,0.0007598075154294245
388,56,especially,0.000746477559018382
396,56,defined,0.000746477559018382
480,56,free,0.000746477559018382
1311,56,reality,0.000746477559018382
1556,56,reconciliation,0.000746477559018382
3764,56,publication,0.000746477559018382
93,55,every,0.0007331476026073394
302,55,universal,0.0007331476026073394
313,55,question,0.0007331476026073394
322,55,much,0.0007331476026073394
571,55,message,0.0007331476026073394
780,55,alternative,0.0007331476026073394
973,55,words,0.0007331476026073394
1200,55,image,0.0007331476026073394
1455,55,retrieved,0.0007331476026073394
1995,55,american,0.0007331476026073394
21,54,context,0.000719817646196297
386,54,consequences,0.000719817646196297
438,54,happiness,0.000719817646196297
740,54,number,0.000719817646196297
1071,54,either,0.000719817646196297
1118,54,case,0.000719817646196297
1659,54,family,0.000719817646196297
2144,54,participants,0.000719817646196297
69,53,goodness,0.0007064876897852544
558,53,sources,0.0007064876897852544
1252,53,evolutionary,0.0007064876897852544
1348,53,include,0.0007064876897852544
3601,53,president,0.0007064876897852544
71,52,meta,0.0006931577333742119
175,52,several,0.0006931577333742119
207,52,absolute,0.0006931577333742119
232,52,years,0.0006931577333742119
334,52,punishment,0.0006931577333742119
387,52,upon,0.0006931577333742119
474,52,results,0.0006931577333742119
495,52,behaviors,0.0006931577333742119
822,52,welfare,0.0006931577333742119
1056,52,statement,0.0006931577333742119
1401,52,following,0.0006931577333742119
1639,52,show,0.0006931577333742119
80,51,objective,0.0006798277769631693
192,51,believe,0.0006798277769631693
276,51,development,0.0006798277769631693
829,51,towards,0.0006798277769631693
885,51,body,0.0006798277769631693
1247,51,diffusion,0.0006798277769631693
1261,51,children,0.0006798277769631693
1489,51,lying,0.0006798277769631693
2006,51,commission,0.0006798277769631693
141,50,understanding,0.0006664978205521268
236,50,early,0.0006664978205521268
271,50,possible,0.0006664978205521268
316,50,become,0.0006664978205521268
468,50,views,0.0006664978205521268
516,50,property,0.0006664978205521268
569,50,remove,0.0006664978205521268
874,50,set,0.0006664978205521268
909,50,facts,0.0006664978205521268
1366,50,date,0.0006664978205521268
2888,50,experiment,0.0006664978205521268
3060,50,women,0.0006664978205521268
5004,50,objectivism,0.0006664978205521268
1,49,uses,0.0006531678641410843
568,49,learn,0.0006531678641410843
1067,49,role,0.0006531678641410843
1554,49,granted,0.0006531678641410843
1848,49,suffering,0.0006531678641410843
2233,49,unconditional,0.0006531678641410843
112,48,subject,0.0006398379077300417
140,48,basis,0.0006398379077300417
254,48,material,0.0006398379077300417
299,48,argued,0.0006398379077300417
356,48,kant,0.0006398379077300417
728,48,later,0.0006398379077300417
986,48,level,0.0006398379077300417
1050,48,take,0.0006398379077300417
1166,48,page,0.0006398379077300417
1258,48,claims,0.0006398379077300417
1570,48,necessary,0.0006398379077300417
1912,48,rule,0.0006398379077300417
2234,48,archived,0.0006398379077300417
2251,48,journal,0.0006398379077300417
35,47,interest,0.0006265079513189992
54,47,place,0.0006265079513189992
70,47,descriptive,0.0006265079513189992
349,47,emotional,0.0006265079513189992
405,47,various,0.0006265079513189992
512,47,desire,0.0006265079513189992
559,47,please,0.0006265079513189992
613,47,perfect,0.0006265079513189992
982,47,living,0.0006265079513189992
1014,47,hold,0.0006265079513189992
1113,47,due,0.0006265079513189992
1315,47,false,0.0006265079513189992
1482,47,character,0.0006265079513189992
4786,47,madame,0.0006265079513189992
73,46,normative,0.0006131779949079566
107,46,although,0.0006131779949079566
204,46,basic,0.0006131779949079566
234,46,philosopher,0.0006131779949079566
415,46,usually,0.0006131779949079566
595,46,live,0.0006131779949079566
1194,46,emotions,0.0006131779949079566
1478,46,obedience,0.0006131779949079566
1918,46,held,0.0006131779949079566
4782,46,hargreaves,0.0006131779949079566
292,45,aquinas,0.0005998480384969141
1346,45,evidence,0.0005998480384969141
1519,45,turn,0.0005998480384969141
2536,45,criminal,0.0005998480384969141
10,44,tradition,0.0005865180820858716
507,44,feel,0.0005865180820858716
521,44,science,0.0005865180820858716
570,44,template,0.0005865180820858716
819,44,economic,0.0005865180820858716
1089,44,personality,0.0005865180820858716
1602,44,buddhism,0.0005865180820858716
1722,44,united,0.0005865180820858716
2126,44,result,0.0005865180820858716
2260,44,government,0.0005865180820858716
2669,44,holds,0.0005865180820858716
3069,44,jealousy,0.0005865180820858716
4785,44,titles,0.0005865180820858716
182,43,argues,0.000573188125674829
375,43,citation,0.000573188125674829
598,43,thing,0.000573188125674829
650,43,change,0.000573188125674829
820,43,economics,0.000573188125674829
1239,43,model,0.000573188125674829
1660,43,members,0.000573188125674829
1696,43,sins,0.000573188125674829
2608,43,sentences,0.000573188125674829
2642,43,paul,0.000573188125674829
2954,43,catholic,0.000573188125674829
94,42,language,0.0005598581692637865
134,42,instead,0.0005598581692637865
164,42,says,0.0005598581692637865
414,42,influence,0.0005598581692637865
561,42,improve,0.0005598581692637865
596,42,long,0.0005598581692637865
623,42,virtues,0.0005598581692637865
1160,42,tree,0.0005598581692637865
1291,42,altruistic,0.0005598581692637865
2145,42,groups,0.0005598581692637865
2386,42,pages,0.0005598581692637865
177,41,major,0.000546528212852744
534,41,actually,0.000546528212852744
675,41,say,0.000546528212852744
690,41,problem,0.000546528212852744
1394,41,crime,0.000546528212852744
2427,41,cases,0.000546528212852744
2576,41,applied,0.000546528212852744
2582,41,bible,0.000546528212852744
32,40,needs,0.0005331982564417015
66,40,ideas,0.0005331982564417015
146,40,else,0.0005331982564417015
385,40,best,0.0005331982564417015
563,40,citations,0.0005331982564417015
619,40,community,0.0005331982564417015
904,40,position,0.0005331982564417015
979,40,notion,0.0005331982564417015
1127,40,past,0.0005331982564417015
1413,40,transgressions,0.0005331982564417015
1603,40,hinduism,0.0005331982564417015
1752,40,shown,0.0005331982564417015
2761,40,statements,0.0005331982564417015
61,39,classical,0.0005198683000306589
427,39,greater,0.0005198683000306589
575,39,approach,0.0005198683000306589
679,39,think,0.0005198683000306589
797,39,never,0.0005198683000306589
935,39,great,0.0005198683000306589
1060,39,systems,0.0005198683000306589
1633,39,still,0.0005198683000306589
2415,39,court,0.0005198683000306589
179,38,works,0.0005065383436196163
321,38,least,0.0005065383436196163
546,38,fundamental,0.0005065383436196163
1256,38,types,0.0005065383436196163
1899,38,king,0.0005065383436196163
2231,38,german,0.0005065383436196163
2372,38,equality,0.0005065383436196163
4788,38,illustrator,0.0005065383436196163
103,37,judgment,0.0004932083872085739
282,37,latin,0.0004932083872085739
684,37,experience,0.0004932083872085739
773,37,feeling,0.0004932083872085739
919,37,give,0.0004932083872085739
926,37,giving,0.0004932083872085739
1112,37,art,0.0004932083872085739
2122,37,end,0.0004932083872085739
3832,37,persons,0.0004932083872085739
4590,37,milgram,0.0004932083872085739
4789,37,precededby,0.0004932083872085739
4791,37,followedby,0.0004932083872085739
5057,37,cicero,0.0004932083872085739
149,36,describes,0.0004798784307975313
317,36,better,0.0004798784307975313
428,36,whole,0.0004798784307975313
446,36,psychological,0.0004798784307975313
502,36,tend,0.0004798784307975313
670,36,rules,0.0004798784307975313
689,36,leads,0.0004798784307975313
730,36,utilitarianism,0.0004798784307975313
751,36,empathy,0.0004798784307975313
754,36,making,0.0004798784307975313
947,36,lead,0.0004798784307975313
959,36,account,0.0004798784307975313
1481,36,refers,0.0004798784307975313
1527,36,parrhesia,0.0004798784307975313
1597,36,judaism,0.0004798784307975313
1885,36,future,0.0004798784307975313
2249,36,choice,0.0004798784307975313
3391,36,cambridge,0.0004798784307975313
4781,36,roger,0.0004798784307975313
162,35,object,0.00046654847438648876
218,35,developed,0.00046654847438648876
219,35,late,0.00046654847438648876
562,35,adding,0.00046654847438648876
752,35,ability,0.00046654847438648876
898,35,rational,0.00046654847438648876
1043,35,seek,0.00046654847438648876
1205,35,situation,0.00046654847438648876
1677,35,committed,0.00046654847438648876
1795,35,islamic,0.00046654847438648876
2371,35,proper,0.00046654847438648876
4340,35,authority,0.00046654847438648876
24,34,conduct,0.0004532185179754462
248,34,spirit,0.0004532185179754462
280,34,derived,0.0004532185179754462
564,34,reliable,0.0004532185179754462
580,34,described,0.0004532185179754462
605,34,real,0.0004532185179754462
767,34,david,0.0004532185179754462
777,34,judgments,0.0004532185179754462
1157,34,objectivist,0.0004532185179754462
1185,34,done,0.0004532185179754462
1439,34,effects,0.0004532185179754462
1517,34,oxford,0.0004532185179754462
1593,34,conditions,0.0004532185179754462
1626,34,international,0.0004532185179754462
2106,34,partners,0.0004532185179754462
2421,34,name,0.0004532185179754462
2486,34,care,0.0004532185179754462
2559,34,war,0.0004532185179754462
2628,34,evolution,0.0004532185179754462
3646,34,hobbes,0.0004532185179754462
117,33,republic,0.0004398885615644037
151,33,makes,0.0004398885615644037
354,33,main,0.0004398885615644037
416,33,perceived,0.0004398885615644037
493,33,simply,0.0004398885615644037
528,33,former,0.0004398885615644037
769,33,identity,0.0004398885615644037
845,33,adam,0.0004398885615644037
907,33,decisions,0.0004398885615644037
1284,33,high,0.0004398885615644037
1287,33,situations,0.0004398885615644037
1435,33,requires,0.0004398885615644037
1522,33,morally,0.0004398885615644037
1669,33,grant,0.0004398885615644037
2094,33,subjects,0.0004398885615644037
2666,33,politics,0.0004398885615644037
2701,33,opposed,0.0004398885615644037
3268,33,confession,0.0004398885615644037
5204,33,loyalties,0.0004398885615644037
15,32,satan,0.00042655860515336113
412,32,cultures,0.00042655860515336113
472,32,claim,0.00042655860515336113
599,32,source,0.00042655860515336113
639,32,believed,0.00042655860515336113
681,32,mental,0.00042655860515336113
893,32,rawls,0.00042655860515336113
1037,32,argument,0.00042655860515336113
1048,32,support,0.00042655860515336113
1197,32,guilt,0.00042655860515336113
1326,32,toward,0.00042655860515336113
1339,32,propositions,0.00042655860515336113
1471,32,hand,0.00042655860515336113
1698,32,mercy,0.00042655860515336113
121,31,socrates,0.0004132286487423186
187,31,anything,0.0004132286487423186
203,31,western,0.0004132286487423186
255,31,spiritual,0.0004132286487423186
266,31,point,0.0004132286487423186
311,31,challenged,0.0004132286487423186
379,31,lives,0.0004132286487423186
469,31,exist,0.0004132286487423186
482,31,ultimately,0.0004132286487423186
499,31,aspects,0.0004132286487423186
552,31,necessarily,0.0004132286487423186
699,31,pain,0.0004132286487423186
709,31,contrary,0.0004132286487423186
808,31,father,0.0004132286487423186
1181,31,helpful,0.0004132286487423186
1295,31,affect,0.0004132286487423186
1547,31,offender,0.0004132286487423186
1612,31,notes,0.0004132286487423186
2065,31,function,0.0004132286487423186
2080,31,taken,0.0004132286487423186
2682,31,primary,0.0004132286487423186
2692,31,properties,0.0004132286487423186
2776,31,logic,0.0004132286487423186
3790,31,commissions,0.0004132286487423186
4636,31,correspondence,0.0004132286487423186
123,30,answer,0.00039989869233127606
136,30,focus,0.00039989869233127606
137,30,relevant,0.00039989869233127606
144,30,understand,0.00039989869233127606
221,30,church,0.00039989869233127606
309,30,activity,0.00039989869233127606
346,30,wealth,0.00039989869233127606
397,30,doctrine,0.00039989869233127606
634,30,instance,0.00039989869233127606
643,30,type,0.00039989869233127606
648,30,response,0.00039989869233127606
693,30,higher,0.00039989869233127606
696,30,pleasure,0.00039989869233127606
801,30,increase,0.00039989869233127606
894,30,fairness,0.00039989869233127606
1294,30,lack,0.00039989869233127606
1543,30,victim,0.00039989869233127606
1715,30,everyone,0.00039989869233127606
1740,30,testament,0.00039989869233127606
1741,30,jesus,0.00039989869233127606
2452,30,commonly,0.00039989869233127606
2548,30,crimes,0.00039989869233127606
2602,30,convicted,0.00039989869233127606
48,29,contemporary,0.00038656873592023355
106,29,cultural,0.00038656873592023355
139,29,ways,0.00038656873592023355
145,29,everything,0.00038656873592023355
165,29,yet,0.00038656873592023355
171,29,contrast,0.00038656873592023355
249,29,conflict,0.00038656873592023355
348,29,strong,0.00038656873592023355
358,29,practical,0.00038656873592023355
481,29,argue,0.00038656873592023355
666,29,force,0.00038656873592023355
1073,29,merely,0.00038656873592023355
1165,29,issues,0.00038656873592023355
1240,29,suggests,0.00038656873592023355
1255,29,risk,0.00038656873592023355
1332,29,kindness,0.00038656873592023355
1616,29,literature,0.00038656873592023355
1623,29,robert,0.00038656873592023355
1788,29,allah,0.00038656873592023355
2489,29,ideal,0.00038656873592023355
114,28,historical,0.000373238779509191
124,28,difficult,0.000373238779509191
193,28,exists,0.000373238779509191
210,28,together,0.000373238779509191
293,28,understood,0.000373238779509191
330,28,regarding,0.000373238779509191
491,28,consequence,0.000373238779509191
505,28,intrinsic,0.000373238779509191
529,28,kind,0.000373238779509191
531,28,analysis,0.000373238779509191
573,28,essential,0.000373238779509191
578,28,beliefs,0.000373238779509191
585,28,find,0.000373238779509191
630,28,purpose,0.000373238779509191
737,28,consequentialism,0.000373238779509191
948,28,problems,0.000373238779509191
971,28,saying,0.000373238779509191
1040,28,large,0.000373238779509191
1057,28,able,0.000373238779509191
1114,28,age,0.000373238779509191
1130,28,increased,0.000373238779509191
2607,28,party,0.000373238779509191
2659,28,refer,0.000373238779509191
2811,28,truths,0.000373238779509191
2943,28,jewish,0.000373238779509191
79,27,subjective,0.0003599088230981485
167,27,explain,0.0003599088230981485
566,27,removed,0.0003599088230981485
607,27,perception,0.0003599088230981485
642,27,humanity,0.0003599088230981485
736,27,examples,0.0003599088230981485
868,27,societies,0.0003599088230981485
970,27,september,0.0003599088230981485
985,27,animals,0.0003599088230981485
1021,27,ones,0.0003599088230981485
1308,27,fear,0.0003599088230981485
1412,27,concern,0.0003599088230981485
1431,27,honesty,0.0003599088230981485
1473,27,heart,0.0003599088230981485
1590,27,four,0.0003599088230981485
1711,27,business,0.0003599088230981485
2228,27,oponopono,0.0003599088230981485
2633,27,brain,0.0003599088230981485
2696,27,epistemology,0.0003599088230981485
2857,27,sorrow,0.0003599088230981485
4338,27,constitution,0.0003599088230981485
4803,27,xioji,0.0003599088230981485
4804,27,taiwan,0.0003599088230981485
19,26,greatest,0.0003465788666871059
64,26,period,0.0003465788666871059
100,26,quality,0.0003465788666871059
353,26,duty,0.0003465788666871059
389,26,regard,0.0003465788666871059
433,26,typically,0.0003465788666871059
444,26,harm,0.0003465788666871059
536,26,latter,0.0003465788666871059
724,26,present,0.0003465788666871059
1028,26,central,0.0003465788666871059
1123,26,takes,0.0003465788666871059
1214,26,focused,0.0003465788666871059
1350,26,victims,0.0003465788666871059
1382,26,white,0.0003465788666871059
1402,26,factors,0.0003465788666871059
1449,26,york,0.0003465788666871059
1503,26,wrote,0.0003465788666871059
1622,26,perspective,0.0003465788666871059
1686,26,caused,0.0003465788666871059
1773,26,lord,0.0003465788666871059
1774,26,shall,0.0003465788666871059
1810,26,occurs,0.0003465788666871059
1826,26,writings,0.0003465788666871059
1830,26,complete,0.0003465788666871059
1838,26,matter,0.0003465788666871059
2078,26,identified,0.0003465788666871059
2313,26,books,0.0003465788666871059
2472,26,liberty,0.0003465788666871059
2772,26,traditional,0.0003465788666871059
2838,26,middle,0.0003465788666871059
3760,26,federal,0.0003465788666871059
3,25,disambiguation,0.0003332489102760634
82,25,range,0.0003332489102760634
104,25,distinction,0.0003332489102760634
300,25,appears,0.0003332489102760634
383,25,whatever,0.0003332489102760634
606,25,independent,0.0003332489102760634
744,25,benefit,0.0003332489102760634
779,25,james,0.0003332489102760634
954,25,mean,0.0003332489102760634
974,25,single,0.0003332489102760634
994,25,neither,0.0003332489102760634
1260,25,goes,0.0003332489102760634
1327,25,potential,0.0003332489102760634
1421,25,teaching,0.0003332489102760634
1457,25,interpersonal,0.0003332489102760634
1495,25,chapter,0.0003332489102760634
1511,25,asked,0.0003332489102760634
1632,25,specifically,0.0003332489102760634
1730,25,prior,0.0003332489102760634
1743,25,importance,0.0003332489102760634
2052,25,stated,0.0003332489102760634
2303,25,version,0.0003332489102760634
2366,25,theorists,0.0003332489102760634
2583,25,created,0.0003332489102760634
2856,25,nothing,0.0003332489102760634
2909,25,buddha,0.0003332489102760634
4065,25,cognitive,0.0003332489102760634
5075,25,cumberland,0.0003332489102760634
34,24,opposite,0.00031991895386502086
143,24,allows,0.00031991895386502086
189,24,events,0.00031991895386502086
230,24,five,0.00031991895386502086
277,24,relative,0.00031991895386502086
310,24,supreme,0.00031991895386502086
341,24,standard,0.00031991895386502086
345,24,survival,0.00031991895386502086
436,24,charity,0.00031991895386502086
530,24,method,0.00031991895386502086
551,24,respect,0.00031991895386502086
565,24,unsourced,0.00031991895386502086
601,24,attempt,0.00031991895386502086
750,24,come,0.00031991895386502086
760,24,animal,0.00031991895386502086
763,24,peace,0.00031991895386502086
823,24,national,0.00031991895386502086
830,24,goal,0.00031991895386502086
1065,24,consider,0.00031991895386502086
1094,24,small,0.00031991895386502086
1227,24,involves,0.00031991895386502086
1262,24,reciprocity,0.00031991895386502086
1268,24,hurt,0.00031991895386502086
1293,24,culture,0.00031991895386502086
1379,24,concerned,0.00031991895386502086
1425,24,put,0.00031991895386502086
1451,24,yang,0.00031991895386502086
1528,24,sincerity,0.00031991895386502086
1824,24,scholars,0.00031991895386502086
1851,24,objects,0.00031991895386502086
1909,24,taking,0.00031991895386502086
1971,24,freedom,0.00031991895386502086
1978,24,control,0.00031991895386502086
2050,24,open,0.00031991895386502086
2102,24,romantic,0.00031991895386502086
2242,24,michael,0.00031991895386502086
2304,24,text,0.00031991895386502086
2367,24,locke,0.00031991895386502086
2390,24,hence,0.00031991895386502086
2510,24,canada,0.00031991895386502086
3169,24,child,0.00031991895386502086
4063,24,jealous,0.00031991895386502086
113,23,significant,0.0003065889974539783
184,23,apply,0.0003065889974539783
288,23,augustine,0.0003065889974539783
364,23,particularly,0.0003065889974539783
611,23,essence,0.0003065889974539783
622,23,soul,0.0003065889974539783
633,23,beyond,0.0003065889974539783
846,23,smith,0.0003065889974539783
1107,23,dictionary,0.0003065889974539783
1143,23,edward,0.0003065889974539783
1150,23,nietzsche,0.0003065889974539783
1222,23,thoughts,0.0003065889974539783
1337,23,anti,0.0003065889974539783
1389,23,causes,0.0003065889974539783
1397,23,degree,0.0003065889974539783
1417,23,responses,0.0003065889974539783
1634,23,avoid,0.0003065889974539783
1649,23,stanford,0.0003065889974539783
1699,23,grace,0.0003065889974539783
1764,23,tell,0.0003065889974539783
1863,23,hindu,0.0003065889974539783
1933,23,phrase,0.0003065889974539783
1998,23,outside,0.0003065889974539783
2037,23,decision,0.0003065889974539783
2178,23,includes,0.0003065889974539783
2563,23,dualism,0.0003065889974539783
2775,23,charles,0.0003065889974539783
2947,23,full,0.0003065889974539783
63,22,medieval,0.0002932590410429358
74,22,fields,0.0002932590410429358
173,22,critical,0.0002932590410429358
208,22,around,0.0002932590410429358
238,22,gods,0.0002932590410429358
294,22,biblical,0.0002932590410429358
614,22,relation,0.0002932590410429358
686,22,seem,0.0002932590410429358
694,22,collective,0.0002932590410429358
771,22,comes,0.0002932590410429358
889,22,application,0.0002932590410429358
1017,22,judge,0.0002932590410429358
1148,22,adiaphora,0.0002932590410429358
1168,22,additional,0.0002932590410429358
1218,22,friends,0.0002932590410429358
1236,22,status,0.0002932590410429358
1324,22,provide,0.0002932590410429358
1493,22,sincere,0.0002932590410429358
1552,22,consciousness,0.0002932590410429358
1564,22,forgiving,0.0002932590410429358
1709,22,except,0.0002932590410429358
1723,22,hebrew,0.0002932590410429358
1799,22,seeking,0.0002932590410429358
2076,22,content,0.0002932590410429358
2087,22,offended,0.0002932590410429358
2120,22,using,0.0002932590410429358
2209,22,offenders,0.0002932590410429358
2274,22,review,0.0002932590410429358
2364,22,command,0.0002932590410429358
2388,22,city,0.0002932590410429358
2539,22,whereas,0.0002932590410429358
2590,22,christ,0.0002932590410429358
2654,22,sociology,0.0002932590410429358
2824,22,etymology,0.0002932590410429358
2883,22,minister,0.0002932590410429358
2893,22,light,0.0002932590410429358
3247,22,sacrament,0.0002932590410429358
3309,22,told,0.0002932590410429358
3426,22,communication,0.0002932590410429358
4271,22,worship,0.0002932590410429358
4805,22,korean,0.0002932590410429358
4,21,religions,0.00027992908463189323
53,21,circumstances,0.00027992908463189323
131,21,difference,0.00027992908463189323
176,21,times,0.00027992908463189323
244,21,wisdom,0.00027992908463189323
325,21,came,0.00027992908463189323
336,21,obligation,0.00027992908463189323
382,21,viewed,0.00027992908463189323
435,21,association,0.00027992908463189323
532,21,attempts,0.00027992908463189323
702,21,simple,0.00027992908463189323
746,21,oneself,0.00027992908463189323
749,21,explanation,0.00027992908463189323
790,21,overall,0.00027992908463189323
843,21,reduce,0.00027992908463189323
905,21,procedure,0.00027992908463189323
936,21,similarly,0.00027992908463189323
942,21,indeed,0.00027992908463189323
955,21,outcome,0.00027992908463189323
961,21,written,0.00027992908463189323
980,21,reference,0.00027992908463189323
1003,21,earth,0.00027992908463189323
1140,21,russell,0.00027992908463189323
1146,21,field,0.00027992908463189323
