,TF,Term,wTF
107,77,development,0.0007240448719757022
135,77,strong,0.0007240448719757022
384,77,desires,0.0007240448719757022
607,77,number,0.0007240448719757022
734,77,animals,0.0007240448719757022
826,77,sadness,0.0007240448719757022
972,77,someone,0.0007240448719757022
1198,77,shown,0.0007240448719757022
1714,77,physiological,0.0007240448719757022
2440,77,behaviors,0.0007240448719757022
96,76,said,0.0007146416918201735
1006,76,types,0.0007146416918201735
1284,76,remove,0.0007146416918201735
2979,76,cultures,0.0007146416918201735
901,75,experienced,0.000705238511664645
915,75,affection,0.000705238511664645
720,74,towards,0.0006958353315091164
731,74,forms,0.0006958353315091164
946,74,humiliation,0.0006958353315091164
1077,74,reason,0.0006958353315091164
1279,74,made,0.0006958353315091164
2759,74,researchers,0.0006958353315091164
879,73,modern,0.0006864321513535878
1017,73,cultural,0.0006864321513535878
1085,73,causes,0.0006864321513535878
1559,73,improve,0.0006864321513535878
1589,73,happy,0.0006864321513535878
327,72,intense,0.0006770289711980591
10,71,bentham,0.0006676257910425306
65,71,argues,0.0006676257910425306
244,71,pleasures,0.0006676257910425306
370,71,against,0.0006676257910425306
575,71,role,0.0006676257910425306
1285,71,template,0.0006676257910425306
1341,71,attention,0.0006676257910425306
1601,71,medical,0.0006676257910425306
1878,71,generally,0.0006676257910425306
2524,71,orgasms,0.0006676257910425306
91,70,possible,0.000658222610887002
615,70,better,0.000658222610887002
772,70,stress,0.000658222610887002
932,70,ecstasy,0.000658222610887002
1002,70,given,0.000658222610887002
1862,70,scale,0.000658222610887002
2008,70,mania,0.000658222610887002
122,69,future,0.0006488194307314734
190,69,order,0.0006488194307314734
1250,69,various,0.0006488194307314734
199,68,upon,0.0006394162505759448
63,67,school,0.0006300130704204161
569,67,problems,0.0006300130704204161
2050,67,condition,0.0006300130704204161
785,66,event,0.0006206098902648876
944,66,horror,0.0006206098902648876
942,65,hatred,0.000611206710109359
1046,65,problem,0.000611206710109359
1176,65,cortex,0.000611206710109359
1372,65,developed,0.000611206710109359
1467,65,occur,0.000611206710109359
1752,65,consequences,0.000611206710109359
1895,65,report,0.000611206710109359
1905,65,case,0.000611206710109359
5558,65,extraverts,0.000611206710109359
85,64,right,0.0006018035299538304
182,64,around,0.0006018035299538304
318,64,present,0.0006018035299538304
1311,64,participants,0.0006018035299538304
2718,64,type,0.0006018035299538304
43,63,christian,0.0005924003497983017
406,63,later,0.0005924003497983017
961,63,shock,0.0005924003497983017
968,63,object,0.0005924003497983017
1049,63,aristotle,0.0005924003497983017
1214,63,using,0.0005924003497983017
1253,63,disorders,0.0005924003497983017
1425,63,press,0.0005924003497983017
1786,63,significant,0.0005924003497983017
2119,63,behavioral,0.0005924003497983017
2484,63,child,0.0005924003497983017
2973,63,disease,0.0005924003497983017
253,62,value,0.0005829971696427732
402,62,argued,0.0005829971696427732
499,62,support,0.0005829971696427732
918,62,annoyance,0.0005829971696427732
971,62,something,0.0005829971696427732
1144,62,making,0.0005829971696427732
1460,62,romantic,0.0005829971696427732
3470,62,swb,0.0005829971696427732
3,61,disambiguation,0.0005735939894872446
124,61,reading,0.0005735939894872446
619,61,refers,0.0005735939894872446
793,61,free,0.0005735939894872446
945,61,hostility,0.0005735939894872446
1661,61,goals,0.0005735939894872446
1677,61,great,0.0005735939894872446
2014,61,situation,0.0005735939894872446
3219,61,expression,0.0005735939894872446
5238,61,empathic,0.0005735939894872446
397,60,living,0.000564190809331716
571,60,motivation,0.000564190809331716
795,60,religious,0.000564190809331716
806,60,average,0.000564190809331716
891,60,particular,0.000564190809331716
1183,60,defined,0.000564190809331716
1329,60,information,0.000564190809331716
1592,60,conditions,0.000564190809331716
1615,60,western,0.000564190809331716
2351,60,changes,0.000564190809331716
3554,60,trait,0.000564190809331716
222,59,goal,0.0005547876291761874
522,59,public,0.0005547876291761874
540,59,five,0.0005547876291761874
616,59,lower,0.0005547876291761874
929,59,disappointment,0.0005547876291761874
1733,59,always,0.0005547876291761874
2953,59,show,0.0005547876291761874
3325,59,patients,0.0005547876291761874
87,58,power,0.0005453844490206588
1211,58,experiencing,0.0005453844490206588
1259,58,occurs,0.0005453844490206588
1389,58,understanding,0.0005453844490206588
1557,58,please,0.0005453844490206588
2400,58,due,0.0005453844490206588
132,57,english,0.0005359812688651302
654,57,philosophical,0.0005359812688651302
847,57,suggested,0.0005359812688651302
867,57,true,0.0005359812688651302
1015,57,cases,0.0005359812688651302
1063,57,natural,0.0005359812688651302
1160,57,blood,0.0005359812688651302
1388,57,influence,0.0005359812688651302
1445,57,views,0.0005359812688651302
1863,57,four,0.0005359812688651302
3682,57,citations,0.0005359812688651302
440,56,end,0.0005265780887096016
537,56,years,0.0005265780887096016
623,56,aspects,0.0005265780887096016
642,56,subject,0.0005265780887096016
930,56,disgust,0.0005265780887096016
998,56,find,0.0005265780887096016
1052,56,animal,0.0005265780887096016
1309,56,communication,0.0005265780887096016
1464,56,male,0.0005265780887096016
1861,56,measure,0.0005265780887096016
2656,56,drugs,0.0005265780887096016
4827,56,shy,0.0005265780887096016
360,55,main,0.000517174908554073
498,55,care,0.000517174908554073
618,55,beings,0.000517174908554073
817,55,distress,0.000517174908554073
838,55,evolutionary,0.000517174908554073
928,55,despair,0.000517174908554073
935,55,enthusiasm,0.000517174908554073
1210,55,perception,0.000517174908554073
2007,55,introversion,0.000517174908554073
2563,55,vaginal,0.000517174908554073
2575,55,involved,0.000517174908554073
3745,55,chronic,0.000517174908554073
146,54,following,0.0005077717283985443
249,54,anticipation,0.0005077717283985443
557,54,says,0.0005077717283985443
1874,54,traits,0.0005077717283985443
3296,54,esteem,0.0005077717283985443
83,53,idea,0.0004983685482430158
314,53,past,0.0004983685482430158
536,53,recent,0.0004983685482430158
631,53,difficult,0.0004983685482430158
852,53,able,0.0004983685482430158
963,53,surprise,0.0004983685482430158
1758,53,caused,0.0004983685482430158
1796,53,measures,0.0004983685482430158
1801,53,literature,0.0004983685482430158
15,52,epicurus,0.0004889653680874872
247,52,ones,0.0004889653680874872
488,52,focus,0.0004889653680874872
592,52,toward,0.0004889653680874872
624,52,simply,0.0004889653680874872
717,52,perspective,0.0004889653680874872
964,52,trust,0.0004889653680874872
1169,52,showed,0.0004889653680874872
1171,52,stimuli,0.0004889653680874872
1379,52,comes,0.0004889653680874872
1438,52,status,0.0004889653680874872
1711,52,period,0.0004889653680874872
1797,52,thoughts,0.0004889653680874872
2434,52,reaction,0.0004889653680874872
2468,52,compared,0.0004889653680874872
2967,52,risk,0.0004889653680874872
3706,52,thinking,0.0004889653680874872
88,51,achieve,0.00047956218793195857
374,51,seek,0.00047956218793195857
705,51,groups,0.00047956218793195857
739,51,avoid,0.00047956218793195857
803,51,material,0.00047956218793195857
949,51,panic,0.00047956218793195857
965,51,wonder,0.00047956218793195857
991,51,whereas,0.00047956218793195857
1120,51,early,0.00047956218793195857
1223,51,best,0.00047956218793195857
2178,51,factor,0.00047956218793195857
2529,51,multiple,0.00047956218793195857
2608,51,reported,0.00047956218793195857
2996,51,performance,0.00047956218793195857
477,50,necessary,0.00047015900777643
558,50,take,0.00047015900777643
605,50,intensity,0.00047015900777643
757,50,external,0.00047015900777643
811,50,reward,0.00047015900777643
820,50,still,0.00047015900777643
925,50,courage,0.00047015900777643
959,50,schadenfreude,0.00047015900777643
1217,50,systems,0.00047015900777643
1676,50,play,0.00047015900777643
2955,50,normal,0.00047015900777643
68,49,intrinsic,0.00046075582762090137
109,49,ancient,0.00046075582762090137
160,49,alone,0.00046075582762090137
268,49,knowledge,0.00046075582762090137
926,49,curiosity,0.00046075582762090137
1336,49,words,0.00046075582762090137
1997,49,findings,0.00046075582762090137
2552,49,change,0.00046075582762090137
2598,49,felt,0.00046075582762090137
3471,49,reactions,0.00046075582762090137
3498,49,friends,0.00046075582762090137
4038,49,neurons,0.00046075582762090137
319,48,distinction,0.0004513526474653728
412,48,partner,0.0004513526474653728
454,48,least,0.0004513526474653728
639,48,french,0.0004513526474653728
697,48,political,0.0004513526474653728
1287,48,context,0.0004513526474653728
1658,48,makes,0.0004513526474653728
1833,48,woman,0.0004513526474653728
1932,48,fact,0.0004513526474653728
29,47,david,0.0004419494673098442
217,47,philosopher,0.0004419494673098442
235,47,believed,0.0004419494673098442
281,47,now,0.0004419494673098442
305,47,ways,0.0004419494673098442
781,47,suggest,0.0004419494673098442
830,47,angst,0.0004419494673098442
1429,47,retrieved,0.0004419494673098442
1603,47,definition,0.0004419494673098442
1699,47,oneself,0.0004419494673098442
2521,47,characterized,0.0004419494673098442
2541,47,clitoris,0.0004419494673098442
3539,47,neuroticism,0.0004419494673098442
118,46,scientific,0.0004325462871543156
119,46,basis,0.0004325462871543156
137,46,original,0.0004325462871543156
250,46,memory,0.0004325462871543156
574,46,central,0.0004325462871543156
579,46,overall,0.0004325462871543156
614,46,quality,0.0004325462871543156
1016,46,class,0.0004325462871543156
1129,46,hand,0.0004325462871543156
1231,46,complex,0.0004325462871543156
2754,46,believe,0.0004325462871543156
2835,46,therapy,0.0004325462871543156
3270,46,patient,0.0004325462871543156
545,45,particularly,0.000423143106998787
611,45,account,0.000423143106998787
636,45,published,0.000423143106998787
758,45,environment,0.000423143106998787
931,45,distrust,0.000423143106998787
990,45,food,0.000423143106998787
999,45,effective,0.000423143106998787
1187,45,acts,0.000423143106998787
1514,45,illness,0.000423143106998787
1614,45,outcomes,0.000423143106998787
1659,45,instead,0.000423143106998787
2011,45,includes,0.000423143106998787
2464,45,manic,0.000423143106998787
82,44,ethical,0.0004137399268432584
106,44,history,0.0004137399268432584
340,44,requires,0.0004137399268432584
603,44,approach,0.0004137399268432584
917,44,anguish,0.0004137399268432584
958,44,saudade,0.0004137399268432584
985,44,psychologists,0.0004137399268432584
1446,44,journal,0.0004137399268432584
1504,44,sin,0.0004137399268432584
2275,44,large,0.0004137399268432584
2452,44,say,0.0004137399268432584
2506,44,age,0.0004137399268432584
2522,44,males,0.0004137399268432584
3248,44,acute,0.0004137399268432584
92,43,every,0.0004043367466877298
197,43,live,0.0004043367466877298
392,43,commonly,0.0004043367466877298
777,43,typically,0.0004043367466877298
948,43,outrage,0.0004043367466877298
1039,43,religion,0.0004043367466877298
1058,43,proposed,0.0004043367466877298
1222,43,freud,0.0004043367466877298
2124,43,american,0.0004043367466877298
2161,43,analysis,0.0004043367466877298
2523,43,females,0.0004043367466877298
2578,43,rate,0.0004043367466877298
2981,43,lives,0.0004043367466877298
3859,43,skills,0.0004043367466877298
4543,43,attachment,0.0004043367466877298
21,42,onfray,0.0003949335665322012
373,42,little,0.0003949335665322012
610,42,taken,0.0003949335665322012
671,42,works,0.0003949335665322012
1141,42,tendency,0.0003949335665322012
1151,42,bad,0.0003949335665322012
1180,42,source,0.0003949335665322012
1439,42,learning,0.0003949335665322012
1440,42,management,0.0003949335665322012
1502,42,issues,0.0003949335665322012
1739,42,involves,0.0003949335665322012
1793,42,contrast,0.0003949335665322012
2120,42,false,0.0003949335665322012
2211,42,gender,0.0003949335665322012
2570,42,pressure,0.0003949335665322012
4412,42,morality,0.0003949335665322012
46,41,key,0.0003855303863766726
89,41,greatest,0.0003855303863766726
385,41,combination,0.0003855303863766726
807,41,significantly,0.0003855303863766726
1152,41,thing,0.0003855303863766726
1227,41,clinical,0.0003855303863766726
1433,41,identity,0.0003855303863766726
1480,41,soul,0.0003855303863766726
1566,41,sources,0.0003855303863766726
1587,41,wish,0.0003855303863766726
1730,41,popular,0.0003855303863766726
1808,41,difference,0.0003855303863766726
1843,41,short,0.0003855303863766726
1912,41,adding,0.0003855303863766726
2455,41,becomes,0.0003855303863766726
2796,41,linked,0.0003855303863766726
3016,41,increases,0.0003855303863766726
3721,41,threat,0.0003855303863766726
3833,41,decision,0.0003855303863766726
90,40,amount,0.000376127206221144
790,40,biological,0.000376127206221144
902,40,question,0.000376127206221144
1450,40,range,0.000376127206221144
1508,40,highly,0.000376127206221144
1599,40,variety,0.000376127206221144
1641,40,specifically,0.000376127206221144
1704,40,wrote,0.000376127206221144
14,39,aristippus,0.0003667240260656154
47,39,concepts,0.0003667240260656154
150,39,day,0.0003667240260656154
161,39,concern,0.0003667240260656154
419,39,rule,0.0003667240260656154
447,39,consider,0.0003667240260656154
1050,39,claims,0.0003667240260656154
1473,39,describes,0.0003667240260656154
1565,39,removed,0.0003667240260656154
1666,39,last,0.0003667240260656154
1771,39,produce,0.0003667240260656154
2315,39,test,0.0003667240260656154
2331,39,severe,0.0003667240260656154
2528,39,nervous,0.0003667240260656154
2664,39,potential,0.0003667240260656154
4104,39,masochism,0.0003667240260656154
4476,39,interpersonal,0.0003667240260656154
4935,39,les,0.0003667240260656154
6217,39,utilitarian,0.0003667240260656154
158,38,music,0.00035732084591008677
234,38,principles,0.00035732084591008677
256,38,altruism,0.00035732084591008677
271,38,basic,0.00035732084591008677
315,38,real,0.00035732084591008677
316,38,existence,0.00035732084591008677
332,38,give,0.00035732084591008677
459,38,importance,0.00035732084591008677
559,38,describe,0.00035732084591008677
681,38,six,0.00035732084591008677
695,38,balance,0.00035732084591008677
724,38,genetic,0.00035732084591008677
751,38,growth,0.00035732084591008677
1158,38,functions,0.00035732084591008677
1345,38,function,0.00035732084591008677
1407,38,socially,0.00035732084591008677
1472,38,character,0.00035732084591008677
1610,38,measurement,0.00035732084591008677
1888,38,strongly,0.00035732084591008677
2562,38,clitoral,0.00035732084591008677
2625,38,appears,0.00035732084591008677
4535,38,hate,0.00035732084591008677
55,37,sensation,0.0003479176657545582
104,37,etymology,0.0003479176657545582
320,37,kind,0.0003479176657545582
673,37,components,0.0003479176657545582
1192,37,drug,0.0003479176657545582
1226,37,mechanism,0.0003479176657545582
1507,37,interaction,0.0003479176657545582
1636,37,observed,0.0003479176657545582
2010,37,william,0.0003479176657545582
2098,37,addition,0.0003479176657545582
2756,37,extreme,0.0003479176657545582
3538,37,loved,0.0003479176657545582
4019,37,receptors,0.0003479176657545582
9,36,jeremy,0.00033851448559902957
346,36,law,0.00033851448559902957
483,36,purpose,0.00033851448559902957
589,36,stuart,0.00033851448559902957
641,36,directly,0.00033851448559902957
668,36,art,0.00033851448559902957
1044,36,spiritual,0.00033851448559902957
1118,36,processes,0.00033851448559902957
1291,36,presence,0.00033851448559902957
1882,36,additional,0.00033851448559902957
1965,36,think,0.00033851448559902957
2044,36,activation,0.00033851448559902957
2105,36,evil,0.00033851448559902957
2155,36,done,0.00033851448559902957
2182,36,serious,0.00033851448559902957
2534,36,release,0.00033851448559902957
2596,36,involve,0.00033851448559902957
3119,36,appear,0.00033851448559902957
3258,36,persons,0.00033851448559902957
3405,36,task,0.00033851448559902957
3871,36,opportunity,0.00033851448559902957
3890,36,students,0.00033851448559902957
138,35,old,0.000329111305443501
277,35,immediate,0.000329111305443501
310,35,single,0.000329111305443501
399,35,enjoyment,0.000329111305443501
804,35,wealth,0.000329111305443501
1043,35,film,0.000329111305443501
1087,35,leads,0.000329111305443501
1173,35,areas,0.000329111305443501
1228,35,practice,0.000329111305443501
1366,35,develop,0.000329111305443501
1463,35,close,0.000329111305443501
1708,35,chinese,0.000329111305443501
1960,35,adult,0.000329111305443501
2019,35,exercise,0.000329111305443501
2705,35,engage,0.000329111305443501
3239,35,abuse,0.000329111305443501
3361,35,agonists,0.000329111305443501
3572,35,face,0.000329111305443501
3614,35,functioning,0.000329111305443501
94,34,far,0.0003197081252879724
116,34,contemporary,0.0003197081252879724
141,34,written,0.0003197081252879724
166,34,hedonistic,0.0003197081252879724
215,34,seems,0.0003197081252879724
333,34,create,0.0003197081252879724
358,34,altruistic,0.0003197081252879724
427,34,challenge,0.0003197081252879724
456,34,egoism,0.0003197081252879724
594,34,total,0.0003197081252879724
674,34,challenges,0.0003197081252879724
692,34,never,0.0003197081252879724
1086,34,buddhism,0.0003197081252879724
1215,34,shows,0.0003197081252879724
1240,34,stages,0.0003197081252879724
1531,34,money,0.0003197081252879724
1744,34,latin,0.0003197081252879724
1777,34,throughout,0.0003197081252879724
1806,34,actually,0.0003197081252879724
1881,34,longer,0.0003197081252879724
1994,34,choice,0.0003197081252879724
2054,34,bipolar,0.0003197081252879724
2266,34,across,0.0003197081252879724
2297,34,impact,0.0003197081252879724
2467,34,belief,0.0003197081252879724
2576,34,along,0.0003197081252879724
2801,34,sensitivity,0.0003197081252879724
3289,34,characteristics,0.0003197081252879724
4555,34,parent,0.0003197081252879724
66,33,primary,0.0003103049451324438
359,33,behaviour,0.0003103049451324438
458,33,philosophers,0.0003103049451324438
650,33,taking,0.0003103049451324438
778,33,months,0.0003103049451324438
1053,33,interactions,0.0003103049451324438
1122,33,stated,0.0003103049451324438
1128,33,ideas,0.0003103049451324438
1213,33,intercourse,0.0003103049451324438
1301,33,understand,0.0003103049451324438
1331,33,yet,0.0003103049451324438
1486,33,feels,0.0003103049451324438
1628,33,paul,0.0003103049451324438
1736,33,depressed,0.0003103049451324438
1790,33,measured,0.0003103049451324438
2820,33,practices,0.0003103049451324438
3037,33,species,0.0003103049451324438
3519,33,baseline,0.0003103049451324438
3801,33,examples,0.0003103049451324438
4479,33,rejected,0.0003103049451324438
4550,33,marriage,0.0003103049451324438
5295,33,expressions,0.0003103049451324438
213,32,come,0.0003009017649769152
351,32,unpleasant,0.0003009017649769152
543,32,current,0.0003009017649769152
591,32,directed,0.0003009017649769152
613,32,argue,0.0003009017649769152
675,32,science,0.0003009017649769152
813,32,claim,0.0003009017649769152
906,32,beyond,0.0003009017649769152
1196,32,derived,0.0003009017649769152
1199,32,dopamine,0.0003009017649769152
1386,32,place,0.0003009017649769152
1441,32,education,0.0003009017649769152
1611,32,adaptation,0.0003009017649769152
1672,32,seem,0.0003009017649769152
1782,32,gratification,0.0003009017649769152
1804,32,despite,0.0003009017649769152
2064,32,circumstances,0.0003009017649769152
2157,32,definitions,0.0003009017649769152
2254,32,movement,0.0003009017649769152
2367,32,times,0.0003009017649769152
2422,32,adults,0.0003009017649769152
2790,32,young,0.0003009017649769152
3433,32,coping,0.0003009017649769152
280,31,instance,0.0002914985848213866
503,31,direct,0.0002914985848213866
563,31,referred,0.0002914985848213866
750,31,economic,0.0002914985848213866
857,31,rational,0.0002914985848213866
886,31,aggression,0.0002914985848213866
969,31,expressed,0.0002914985848213866
1045,31,identified,0.0002914985848213866
1072,31,capable,0.0002914985848213866
1186,31,stimulus,0.0002914985848213866
1242,31,stage,0.0002914985848213866
1294,31,induced,0.0002914985848213866
1328,31,data,0.0002914985848213866
1552,31,section,0.0002914985848213866
1846,31,correlated,0.0002914985848213866
1903,31,wrong,0.0002914985848213866
1929,31,interpretation,0.0002914985848213866
2035,31,respond,0.0002914985848213866
2405,31,together,0.0002914985848213866
3432,31,method,0.0002914985848213866
4782,31,robert,0.0002914985848213866
4951,31,psychopathy,0.0002914985848213866
30,30,pearce,0.000282095404665858
114,30,judaism,0.000282095404665858
125,30,name,0.000282095404665858
344,30,regard,0.000282095404665858
666,30,extent,0.000282095404665858
859,30,neural,0.000282095404665858
1107,30,regarding,0.000282095404665858
1143,30,outside,0.000282095404665858
1154,30,force,0.000282095404665858
1380,30,limited,0.000282095404665858
1405,30,acceptance,0.000282095404665858
1590,30,redirects,0.000282095404665858
1770,30,cognition,0.000282095404665858
1926,30,united,0.000282095404665858
1982,30,similarly,0.000282095404665858
2048,30,survival,0.000282095404665858
2091,30,singer,0.000282095404665858
