,TF,Term,wTF
592,99,help,0.0015151051391141992
1534,99,state,0.0015151051391141992
362,96,lower,0.0014691928621713445
1177,96,united,0.0014691928621713445
935,95,states,0.0014538887698570598
1411,94,business,0.0014385846775427748
286,93,three,0.00142328058522849
1030,93,societies,0.00142328058522849
144,92,due,0.0014079764929142053
330,92,members,0.0014079764929142053
1076,92,training,0.0014079764929142053
2257,92,decision,0.0014079764929142053
1,91,achievement,0.0013926724005999204
550,91,information,0.0013926724005999204
504,89,factors,0.0013620642159713507
609,89,effect,0.0013620642159713507
551,88,another,0.001346760123657066
615,88,market,0.001346760123657066
870,88,life,0.001346760123657066
1294,88,learning,0.001346760123657066
1560,88,countries,0.001346760123657066
874,87,role,0.001331456031342781
345,85,groups,0.0013008478467142113
899,85,women,0.0013008478467142113
1357,85,part,0.0013008478467142113
1642,85,citation,0.0013008478467142113
805,84,increase,0.0012855437543999265
1592,84,intellectual,0.0012855437543999265
1759,84,average,0.0012855437543999265
4239,83,advice,0.0012702396620856418
377,82,levels,0.0012549355697713568
474,82,according,0.0012549355697713568
1831,82,accumulation,0.0012549355697713568
62,81,important,0.001239631477457072
229,81,needs,0.001239631477457072
496,81,means,0.001239631477457072
1111,81,specific,0.001239631477457072
3256,81,automated,0.001239631477457072
3553,80,team,0.0012243273851427871
680,79,situations,0.0012090232928285024
957,79,impression,0.0012090232928285024
265,77,much,0.0011784151081999327
729,77,even,0.0011784151081999327
995,77,family,0.0011784151081999327
346,76,occupational,0.001163111015885648
665,76,making,0.001163111015885648
621,74,set,0.0011325028312570782
1185,74,increased,0.0011325028312570782
862,73,therefore,0.0011171987389427933
2947,73,week,0.0011171987389427933
9,72,skills,0.0011018946466285085
188,72,characteristics,0.0011018946466285085
316,72,standard,0.0011018946466285085
379,72,jobs,0.0011018946466285085
1469,72,economy,0.0011018946466285085
210,71,must,0.0010865905543142236
258,71,developed,0.0010865905543142236
344,71,age,0.0010865905543142236
503,71,goals,0.0010865905543142236
1717,71,per,0.0010865905543142236
157,70,task,0.0010712864619999388
343,70,analysis,0.0010712864619999388
881,70,cultural,0.0010712864619999388
1512,70,costs,0.0010712864619999388
49,69,motivation,0.0010559823696856538
1142,69,dominance,0.0010559823696856538
1456,69,corporate,0.0010559823696856538
13,68,term,0.001040678277371369
17,68,associated,0.001040678277371369
37,68,personality,0.001040678277371369
1064,68,ascribed,0.001040678277371369
312,67,rather,0.0010253741850570844
332,67,differences,0.0010253741850570844
632,67,form,0.0010253741850570844
695,67,given,0.0010253741850570844
263,66,situation,0.0010100700927427994
284,66,model,0.0010100700927427994
287,66,dominant,0.0010100700927427994
586,66,change,0.0010100700927427994
587,66,defined,0.0010100700927427994
1387,66,attainment,0.0010100700927427994
71,65,order,0.0009947660004285147
432,65,processes,0.0009947660004285147
895,65,gender,0.0009947660004285147
869,64,school,0.0009794619081142297
65,63,tasks,0.000964157815799945
117,63,position,0.000964157815799945
682,63,non,0.000964157815799945
872,63,students,0.000964157815799945
1082,63,hierarchy,0.000964157815799945
1202,63,goods,0.000964157815799945
1432,63,university,0.000964157815799945
1653,63,capitalism,0.000964157815799945
165,62,employee,0.0009488537234856601
191,62,financial,0.0009488537234856601
226,62,studies,0.0009488537234856601
294,62,among,0.0009488537234856601
458,62,number,0.0009488537234856601
852,62,access,0.0009488537234856601
956,62,bystander,0.0009488537234856601
365,61,make,0.0009335496311713752
75,60,tend,0.0009182455388570904
401,60,nations,0.0009182455388570904
1373,60,environment,0.0009182455388570904
406,59,relationship,0.0009029414465428055
561,59,types,0.0009029414465428055
1000,59,law,0.0009029414465428055
1467,59,investment,0.0009029414465428055
424,58,see,0.0008876373542285207
671,58,various,0.0008876373542285207
89,57,parents,0.0008723332619142358
300,57,using,0.0008723332619142358
488,57,without,0.0008723332619142358
573,57,culture,0.0008723332619142358
1032,57,benefits,0.0008723332619142358
1659,57,worker,0.0008723332619142358
96,56,positive,0.000857029169599951
195,56,greater,0.000857029169599951
246,56,general,0.000857029169599951
558,56,public,0.000857029169599951
767,56,considered,0.000857029169599951
807,56,physical,0.000857029169599951
1655,56,wages,0.000857029169599951
1940,56,tax,0.000857029169599951
2481,56,day,0.000857029169599951
3046,56,hour,0.000857029169599951
356,55,index,0.0008417250772856662
1332,55,cognitive,0.0008417250772856662
255,54,type,0.0008264209849713814
340,54,called,0.0008264209849713814
1495,54,rate,0.0008264209849713814
164,53,way,0.0008111168926570965
213,53,better,0.0008111168926570965
507,53,cognition,0.0008111168926570965
801,53,affect,0.0008111168926570965
858,53,usually,0.0008111168926570965
885,53,thus,0.0008111168926570965
1220,53,property,0.0008111168926570965
1322,53,long,0.0008111168926570965
3,52,refers,0.0007958128003428117
106,52,place,0.0007958128003428117
630,52,common,0.0007958128003428117
1570,52,services,0.0007958128003428117
3518,52,middle,0.0007958128003428117
215,51,reading,0.0007805087080285268
416,51,result,0.0007805087080285268
574,51,structure,0.0007805087080285268
681,51,including,0.0007805087080285268
1236,51,government,0.0007805087080285268
1243,51,resource,0.0007805087080285268
32,50,concept,0.000765204615714242
196,50,personal,0.000765204615714242
484,50,behaviors,0.000765204615714242
846,50,experience,0.000765204615714242
941,50,large,0.000765204615714242
1078,50,rank,0.000765204615714242
1450,50,wage,0.000765204615714242
2636,50,whether,0.000765204615714242
233,49,particular,0.0007499005233999571
1067,49,achieved,0.0007499005233999571
1155,49,money,0.0007499005233999571
1289,49,classes,0.0007499005233999571
1501,49,four,0.0007499005233999571
4143,49,bystanders,0.0007499005233999571
120,48,become,0.0007345964310856723
341,48,since,0.0007345964310856723
896,48,certain,0.0007345964310856723
929,48,relationships,0.0007345964310856723
1238,48,amount,0.0007345964310856723
2004,48,around,0.0007345964310856723
2377,48,capitalist,0.0007345964310856723
133,47,take,0.0007192923387713874
205,47,feedback,0.0007192923387713874
976,47,theories,0.0007192923387713874
1363,47,outcomes,0.0007192923387713874
94,46,success,0.0007039882464571027
107,46,organizations,0.0007039882464571027
138,46,either,0.0007039882464571027
291,46,relative,0.0007039882464571027
336,46,results,0.0007039882464571027
583,46,article,0.0007039882464571027
1089,46,modern,0.0007039882464571027
1180,46,increasing,0.0007039882464571027
1270,46,early,0.0007039882464571027
1677,46,still,0.0007039882464571027
2600,46,families,0.0007039882464571027
150,45,typically,0.0006886841541428178
236,45,leadership,0.0006886841541428178
455,45,care,0.0006886841541428178
1760,45,variables,0.0006886841541428178
1850,45,employment,0.0006886841541428178
1895,45,global,0.0006886841541428178
1968,45,price,0.0006886841541428178
393,44,national,0.000673380061828533
578,44,major,0.000673380061828533
590,44,conflict,0.000673380061828533
642,44,generally,0.000673380061828533
813,44,good,0.000673380061828533
835,44,percent,0.000673380061828533
901,44,men,0.000673380061828533
925,44,relations,0.000673380061828533
1074,44,educational,0.000673380061828533
1079,44,rights,0.000673380061828533
1116,44,although,0.000673380061828533
1775,44,year,0.000673380061828533
3544,44,psychologists,0.000673380061828533
82,43,degree,0.0006580759695142481
121,43,lead,0.0006580759695142481
250,43,conditions,0.0006580759695142481
593,43,effects,0.0006580759695142481
635,43,case,0.0006580759695142481
906,43,male,0.0006580759695142481
1011,43,technology,0.0006580759695142481
1225,43,factor,0.0006580759695142481
1308,43,food,0.0006580759695142481
1559,43,able,0.0006580759695142481
1634,43,generation,0.0006580759695142481
1709,43,living,0.0006580759695142481
1812,43,possible,0.0006580759695142481
61,42,activities,0.0006427718771999633
72,42,risk,0.0006427718771999633
1182,42,workplace,0.0006427718771999633
1781,42,suggests,0.0006427718771999633
1865,42,upper,0.0006427718771999633
2266,42,ranking,0.0006427718771999633
3929,42,males,0.0006427718771999633
36,41,mcclelland,0.0006274677848856784
125,41,seen,0.0006274677848856784
1563,41,assets,0.0006274677848856784
2104,41,communication,0.0006274677848856784
3705,41,foucault,0.0006274677848856784
6,40,significant,0.0006121636925713936
118,40,receive,0.0006121636925713936
225,40,future,0.0006121636925713936
443,40,context,0.0006121636925713936
739,40,known,0.0006121636925713936
880,40,compared,0.0006121636925713936
905,40,researchers,0.0006121636925713936
1419,40,personnel,0.0006121636925713936
1436,40,perform,0.0006121636925713936
1513,40,real,0.0006121636925713936
2140,40,product,0.0006121636925713936
3728,40,judge,0.0006121636925713936
112,39,necessary,0.0005968596002571087
126,39,negative,0.0005968596002571087
473,39,persons,0.0005968596002571087
589,39,journal,0.0005968596002571087
920,39,made,0.0005968596002571087
932,39,century,0.0005968596002571087
1096,39,academic,0.0005968596002571087
1216,39,similar,0.0005968596002571087
1531,39,population,0.0005968596002571087
2163,39,function,0.0005968596002571087
219,38,psychological,0.000581555507942824
292,38,importance,0.000581555507942824
430,38,terms,0.000581555507942824
733,38,authority,0.000581555507942824
1178,38,recent,0.000581555507942824
1222,38,interaction,0.000581555507942824
1417,38,international,0.000581555507942824
47,37,action,0.0005662514156285391
136,37,ways,0.0005662514156285391
289,37,affiliation,0.0005662514156285391
395,37,weber,0.0005662514156285391
409,37,consumption,0.0005662514156285391
437,37,idea,0.0005662514156285391
673,37,positions,0.0005662514156285391
975,37,portal,0.0005662514156285391
977,37,structural,0.0005662514156285391
1029,37,across,0.0005662514156285391
1172,37,born,0.0005662514156285391
1203,37,pay,0.0005662514156285391
1362,37,potential,0.0005662514156285391
1506,37,trade,0.0005662514156285391
1823,37,provide,0.0005662514156285391
3055,37,overtime,0.0005662514156285391
101,36,effective,0.0005509473233142543
183,36,productive,0.0005509473233142543
358,36,though,0.0005509473233142543
907,36,female,0.0005509473233142543
965,36,improve,0.0005509473233142543
1525,36,complex,0.0005509473233142543
1676,36,surplus,0.0005509473233142543
1739,36,current,0.0005509473233142543
1838,36,american,0.0005509473233142543
2175,36,manufacturing,0.0005509473233142543
2218,36,sometimes,0.0005509473233142543
2328,36,face,0.0005509473233142543
2513,36,legal,0.0005509473233142543
531,35,private,0.0005356432309999694
549,35,proof,0.0005356432309999694
660,35,includes,0.0005356432309999694
672,35,aspects,0.0005356432309999694
1020,35,thought,0.0005356432309999694
1146,35,rates,0.0005356432309999694
1176,35,basis,0.0005356432309999694
1816,35,categories,0.0005356432309999694
4240,35,advisor,0.0005356432309999694
34,34,psychologist,0.0005203391386856846
357,34,addition,0.0005203391386856846
374,34,years,0.0005203391386856846
466,34,determine,0.0005203391386856846
498,34,best,0.0005203391386856846
582,34,main,0.0005203391386856846
614,34,upon,0.0005203391386856846
961,34,additional,0.0005203391386856846
1195,34,americans,0.0005203391386856846
1542,34,productivity,0.0005203391386856846
1700,34,approach,0.0005203391386856846
1820,34,stress,0.0005203391386856846
2042,34,opportunities,0.0005203391386856846
2282,34,five,0.0005203391386856846
145,33,demand,0.0005050350463713997
174,33,employers,0.0005050350463713997
360,33,intelligence,0.0005050350463713997
693,33,view,0.0005050350463713997
973,33,sociology,0.0005050350463713997
1100,33,cases,0.0005050350463713997
1143,33,reproductive,0.0005050350463713997
1532,33,total,0.0005050350463713997
1658,33,interest,0.0005050350463713997
2132,33,top,0.0005050350463713997
25,32,difficult,0.0004897309540571148
160,32,lack,0.0004897309540571148
227,32,especially,0.0004897309540571148
483,32,responsibility,0.0004897309540571148
1127,32,create,0.0004897309540571148
1128,32,socioeconomic,0.0004897309540571148
1136,32,selection,0.0004897309540571148
1325,32,required,0.0004897309540571148
1481,32,distribution,0.0004897309540571148
1503,32,profit,0.0004897309540571148
1702,32,report,0.0004897309540571148
2028,32,developing,0.0004897309540571148
2240,32,basic,0.0004897309540571148
2375,32,commodity,0.0004897309540571148
3116,32,subordinate,0.0004897309540571148
98,31,competence,0.00047442686174283005
122,31,problems,0.00047442686174283005
159,31,becomes,0.00047442686174283005
373,31,period,0.00047442686174283005
422,31,measure,0.00047442686174283005
944,31,data,0.00047442686174283005
1008,31,science,0.00047442686174283005
1104,31,caste,0.00047442686174283005
1265,31,present,0.00047442686174283005
1330,31,practices,0.00047442686174283005
1517,31,machine,0.00047442686174283005
1622,31,focused,0.00047442686174283005
1649,31,company,0.00047442686174283005
2155,31,cost,0.00047442686174283005
51,30,expectations,0.0004591227694285452
56,30,test,0.0004591227694285452
74,30,highly,0.0004591227694285452
88,30,sources,0.0004591227694285452
99,30,effort,0.0004591227694285452
105,30,abilities,0.0004591227694285452
388,30,involves,0.0004591227694285452
470,30,simply,0.0004591227694285452
490,30,sense,0.0004591227694285452
515,30,forms,0.0004591227694285452
793,30,military,0.0004591227694285452
897,30,roles,0.0004591227694285452
942,30,scale,0.0004591227694285452
1065,30,statuses,0.0004591227694285452
1071,30,examples,0.0004591227694285452
1154,30,little,0.0004591227694285452
1184,30,college,0.0004591227694285452
1309,30,presentation,0.0004591227694285452
1593,30,teams,0.0004591227694285452
1663,30,free,0.0004591227694285452
2012,30,leaders,0.0004591227694285452
2371,30,logic,0.0004591227694285452
2549,30,home,0.0004591227694285452
2715,30,poverty,0.0004591227694285452
3064,30,kong,0.0004591227694285452
3627,30,interactions,0.0004591227694285452
4238,30,jas,0.0004591227694285452
28,29,towards,0.00044381867711426034
113,29,attention,0.00044381867711426034
570,29,impact,0.00044381867711426034
579,29,field,0.00044381867711426034
637,29,might,0.00044381867711426034
645,29,nature,0.00044381867711426034
719,29,perceived,0.00044381867711426034
791,29,produce,0.00044381867711426034
814,29,open,0.00044381867711426034
819,29,subject,0.00044381867711426034
868,29,child,0.00044381867711426034
1054,29,dimensions,0.00044381867711426034
1084,29,prestige,0.00044381867711426034
1610,29,policies,0.00044381867711426034
1764,29,discrimination,0.00044381867711426034
1977,29,worked,0.00044381867711426034
2232,29,safety,0.00044381867711426034
2437,29,reproduction,0.00044381867711426034
2571,29,show,0.00044381867711426034
2583,29,understanding,0.00044381867711426034
3063,29,hong,0.00044381867711426034
4254,29,nfc,0.00044381867711426034
27,28,purpose,0.0004285145847999755
306,28,companies,0.0004285145847999755
315,28,ideas,0.0004285145847999755
493,28,relation,0.0004285145847999755
854,28,issues,0.0004285145847999755
954,28,stock,0.0004285145847999755
982,28,historical,0.0004285145847999755
1016,28,country,0.0004285145847999755
1024,28,hierarchies,0.0004285145847999755
1519,28,argued,0.0004285145847999755
1651,28,karl,0.0004285145847999755
1916,28,shown,0.0004285145847999755
2634,28,times,0.0004285145847999755
3287,28,computer,0.0004285145847999755
3930,28,females,0.0004285145847999755
19,27,actions,0.0004132104924856907
42,27,setting,0.0004132104924856907
80,27,seek,0.0004132104924856907
115,27,someone,0.0004132104924856907
119,27,satisfaction,0.0004132104924856907
154,27,learn,0.0004132104924856907
224,27,point,0.0004132104924856907
240,27,achieve,0.0004132104924856907
297,27,commonly,0.0004132104924856907
302,27,poor,0.0004132104924856907
325,27,experiment,0.0004132104924856907
403,27,values,0.0004132104924856907
491,27,always,0.0004132104924856907
512,27,opinions,0.0004132104924856907
516,27,conformity,0.0004132104924856907
530,27,actually,0.0004132104924856907
646,27,referred,0.0004132104924856907
781,27,equal,0.0004132104924856907
800,27,history,0.0004132104924856907
904,27,involved,0.0004132104924856907
947,27,civil,0.0004132104924856907
1068,27,determined,0.0004132104924856907
1075,27,occupation,0.0004132104924856907
1318,27,formation,0.0004132104924856907
1433,27,chicago,0.0004132104924856907
1500,27,shows,0.0004132104924856907
1620,27,unemployment,0.0004132104924856907
1661,27,activity,0.0004132104924856907
1723,27,every,0.0004132104924856907
1725,27,develop,0.0004132104924856907
1793,27,area,0.0004132104924856907
1860,27,retrieved,0.0004132104924856907
1962,27,later,0.0004132104924856907
2254,27,larger,0.0004132104924856907
2522,27,reduced,0.0004132104924856907
3074,27,overall,0.0004132104924856907
4115,27,emergency,0.0004132104924856907
35,26,david,0.00039790640017140584
38,26,trait,0.00039790640017140584
190,26,material,0.00039790640017140584
200,26,end,0.00039790640017140584
272,26,series,0.00039790640017140584
295,26,cultures,0.00039790640017140584
429,26,strongly,0.00039790640017140584
596,26,act,0.00039790640017140584
658,26,division,0.00039790640017140584
702,26,directly,0.00039790640017140584
738,26,particularly,0.00039790640017140584
1001,26,literature,0.00039790640017140584
1062,26,fixed,0.00039790640017140584
1168,26,move,0.00039790640017140584
1183,26,full,0.00039790640017140584
1452,26,background,0.00039790640017140584
1562,26,workforce,0.00039790640017140584
1573,26,paid,0.00039790640017140584
1714,26,quality,0.00039790640017140584
1881,26,press,0.00039790640017140584
1899,26,south,0.00039790640017140584
2055,26,definition,0.00039790640017140584
2097,26,several,0.00039790640017140584
2141,26,movement,0.00039790640017140584
2166,26,professional,0.00039790640017140584
2541,26,elite,0.00039790640017140584
199,25,measurement,0.000382602307857121
252,25,employed,0.000382602307857121
279,25,support,0.000382602307857121
359,25,identified,0.000382602307857121
385,25,contrast,0.000382602307857121
471,25,strong,0.000382602307857121
552,25,evidence,0.000382602307857121
766,25,methods,0.000382602307857121
792,25,response,0.000382602307857121
809,25,contribute,0.000382602307857121
828,25,participants,0.000382602307857121
962,25,citations,0.000382602307857121
1006,25,religion,0.000382602307857121
1023,25,shared,0.000382602307857121
1130,25,simple,0.000382602307857121
1166,25,leader,0.000382602307857121
1246,25,laws,0.000382602307857121
1272,25,young,0.000382602307857121
1383,25,remain,0.000382602307857121
1394,25,category,0.000382602307857121
1483,25,schultz,0.000382602307857121
1533,25,nation,0.000382602307857121
1565,25,asset,0.000382602307857121
2441,25,variable,0.000382602307857121
2708,25,great,0.000382602307857121
3100,25,inequalities,0.000382602307857121
3235,25,avoid,0.000382602307857121
156,24,things,0.00036729821554283614
280,24,assessment,0.00036729821554283614
290,24,believed,0.00036729821554283614
322,24,audience,0.00036729821554283614
349,24,increases,0.00036729821554283614
472,24,led,0.00036729821554283614
502,24,approaches,0.00036729821554283614
555,24,play,0.00036729821554283614
562,24,minority,0.00036729821554283614
653,24,original,0.00036729821554283614
825,24,single,0.00036729821554283614
829,24,maximum,0.00036729821554283614
878,24,france,0.00036729821554283614
882,24,focus,0.00036729821554283614
927,24,uses,0.00036729821554283614
994,24,environmental,0.00036729821554283614
1004,24,race,0.00036729821554283614
1095,24,judges,0.00036729821554283614
1187,24,multiple,0.00036729821554283614
1229,24,benefit,0.00036729821554283614
1354,24,mode,0.00036729821554283614
1385,24,ranked,0.00036729821554283614
1391,24,supply,0.00036729821554283614
1476,24,beyond,0.00036729821554283614
1487,24,became,0.00036729821554283614
1527,24,traits,0.00036729821554283614
1715,24,correlation,0.00036729821554283614
1835,24,relational,0.00036729821554283614
1889,24,online,0.00036729821554283614
2027,24,policy,0.00036729821554283614
2066,24,regarding,0.00036729821554283614
2134,24,programs,0.00036729821554283614
2203,24,half,0.00036729821554283614
2449,24,kind,0.00036729821554283614
2779,24,bottom,0.00036729821554283614
2932,24,liberalism,0.00036729821554283614
3118,24,white,0.00036729821554283614
3145,24,member,0.00036729821554283614
3774,24,african,0.00036729821554283614
16,23,murray,0.00035199412322855134
53,23,measured,0.00035199412322855134
95,23,association,0.00035199412322855134
111,23,require,0.00035199412322855134
222,23,provided,0.00035199412322855134
247,23,problem,0.00035199412322855134
281,23,published,0.00035199412322855134
310,23,relevant,0.00035199412322855134
419,23,environments,0.00035199412322855134
449,23,measures,0.00035199412322855134
610,23,expected,0.00035199412322855134
654,23,beliefs,0.00035199412322855134
676,23,fact,0.00035199412322855134
779,23,victim,0.00035199412322855134
780,23,feel,0.00035199412322855134
853,23,media,0.00035199412322855134
945,23,collective,0.00035199412322855134
952,23,applied,0.00035199412322855134
1027,23,natural,0.00035199412322855134
1091,23,ethnic,0.00035199412322855134
1152,23,image,0.00035199412322855134
1408,23,accounting,0.00035199412322855134
1453,23,marxist,0.00035199412322855134
1470,23,capacity,0.00035199412322855134
1471,23,reduce,0.00035199412322855134
1749,23,balance,0.00035199412322855134
1859,23,makes,0.00035199412322855134
2133,23,done,0.00035199412322855134
2192,23,name,0.00035199412322855134
2603,23,direct,0.00035199412322855134
2793,23,displaystyle,0.00035199412322855134
3010,23,size,0.00035199412322855134
18,22,range,0.0003366900309142665
44,22,influenced,0.0003366900309142665
130,22,turn,0.0003366900309142665
175,22,managers,0.0003366900309142665
242,22,explain,0.0003366900309142665
278,22,widely,0.0003366900309142665
317,22,practice,0.0003366900309142665
371,22,studied,0.0003366900309142665
394,22,max,0.0003366900309142665
411,22,exists,0.0003366900309142665
434,22,war,0.0003366900309142665
464,22,seeking,0.0003366900309142665
505,22,past,0.0003366900309142665
510,22,occurs,0.0003366900309142665
527,22,compliance,0.0003366900309142665
955,22,markets,0.0003366900309142665
964,22,please,0.0003366900309142665
1066,22,birth,0.0003366900309142665
1241,22,hierarchical,0.0003366900309142665
1284,22,strategies,0.0003366900309142665
1604,22,areas,0.0003366900309142665
1648,22,intangible,0.0003366900309142665
1696,22,hand,0.0003366900309142665
1724,22,key,0.0003366900309142665
1768,22,industry,0.0003366900309142665
2076,22,compensation,0.0003366900309142665
2119,22,design,0.0003366900309142665
2188,22,john,0.0003366900309142665
2655,22,linked,0.0003366900309142665
3237,22,awareness,0.0003366900309142665
3437,22,energy,0.0003366900309142665
3681,22,subordinates,0.0003366900309142665
5,21,desire,0.00032138593859998163
12,21,standards,0.00032138593859998163
60,21,competition,0.00032138593859998163
79,21,tendency,0.00032138593859998163
108,21,find,0.00032138593859998163
184,21,established,0.00032138593859998163
299,21,tests,0.00032138593859998163
546,21,right,0.00032138593859998163
588,21,paper,0.00032138593859998163
617,21,taking,0.00032138593859998163
790,21,language,0.00032138593859998163
919,21,network,0.00032138593859998163
949,21,peers,0.00032138593859998163
972,21,message,0.00032138593859998163
1110,21,limited,0.00032138593859998163
1144,21,opportunity,0.00032138593859998163
1153,21,earn,0.00032138593859998163
1175,21,primary,0.00032138593859998163
1208,21,principles,0.00032138593859998163
1227,21,frequently,0.00032138593859998163
1249,21,useful,0.00032138593859998163
1273,21,appropriate,0.00032138593859998163
1303,21,condition,0.00032138593859998163
1370,21,affects,0.00032138593859998163
1402,21,concepts,0.00032138593859998163
1485,21,book,0.00032138593859998163
1543,21,innovation,0.00032138593859998163
1556,21,sector,0.00032138593859998163
1569,21,capabilities,0.00032138593859998163
1672,21,whose,0.00032138593859998163
1690,21,inputs,0.00032138593859998163
1762,21,share,0.00032138593859998163
1822,21,entire,0.00032138593859998163
1887,21,theoretical,0.00032138593859998163
2127,21,professionals,0.00032138593859998163
2199,21,effectiveness,0.00032138593859998163
2252,21,helping,0.00032138593859998163
2358,21,marxism,0.00032138593859998163
2376,21,exploitation,0.00032138593859998163
2434,21,constant,0.00032138593859998163
2542,21,produced,0.00032138593859998163
2961,21,cause,0.00032138593859998163
3280,21,controllers,0.00032138593859998163
4084,21,quintile,0.00032138593859998163
109,20,hard,0.0003060818462856968
180,20,give,0.0003060818462856968
185,20,force,0.0003060818462856968
201,20,security,0.0003060818462856968
254,20,presence,0.0003060818462856968
275,20,asked,0.0003060818462856968
308,20,decisions,0.0003060818462856968
320,20,initial,0.0003060818462856968
329,20,instead,0.0003060818462856968
400,20,western,0.0003060818462856968
648,20,majority,0.0003060818462856968
662,20,behaviour,0.0003060818462856968
756,20,reason,0.0003060818462856968
849,20,maintain,0.0003060818462856968
894,20,significantly,0.0003060818462856968
913,20,words,0.0003060818462856968
918,20,against,0.0003060818462856968
1058,20,distinction,0.0003060818462856968
1149,20,influences,0.0003060818462856968
1341,20,choices,0.0003060818462856968
1424,20,economists,0.0003060818462856968
1447,20,firms,0.0003060818462856968
1458,20,notes,0.0003060818462856968
1514,20,improved,0.0003060818462856968
1575,20,concerned,0.0003060818462856968
1576,20,talent,0.0003060818462856968
1674,20,employer,0.0003060818462856968
1682,20,question,0.0003060818462856968
1836,20,department,0.0003060818462856968
1936,20,exchange,0.0003060818462856968
1948,20,articles,0.0003060818462856968
2235,20,hold,0.0003060818462856968
2242,20,applications,0.0003060818462856968
2482,20,provides,0.0003060818462856968
2505,20,minimum,0.0003060818462856968
2678,20,conducted,0.0003060818462856968
2679,20,together,0.0003060818462856968
3164,20,observed,0.0003060818462856968
3285,20,controller,0.0003060818462856968
3354,20,alone,0.0003060818462856968
3632,20,identity,0.0003060818462856968
3787,20,wealthy,0.0003060818462856968
85,19,reward,0.000290777753971412
187,19,suggested,0.000290777753971412
189,19,attitudes,0.000290777753971412
363,19,believe,0.000290777753971412
477,19,following,0.000290777753971412
478,19,features,0.000290777753971412
513,19,affected,0.000290777753971412
544,19,humans,0.000290777753971412
557,19,leads,0.000290777753971412
618,19,advantage,0.000290777753971412
663,19,changes,0.000290777753971412
688,19,stated,0.000290777753971412
731,19,correct,0.000290777753971412
883,19,japan,0.000290777753971412
911,19,topics,0.000290777753971412
966,19,adding,0.000290777753971412
970,19,remove,0.000290777753971412
1005,19,ethnicity,0.000290777753971412
1042,19,socially,0.000290777753971412
1070,19,exercise,0.000290777753971412
1085,19,come,0.000290777753971412
1086,19,along,0.000290777753971412
1193,19,philosophy,0.000290777753971412
1420,19,welfare,0.000290777753971412
1439,19,least,0.000290777753971412
1597,19,questions,0.000290777753971412
1603,19,institutions,0.000290777753971412
1680,19,york,0.000290777753971412
1794,19,next,0.000290777753971412
2112,19,strategic,0.000290777753971412
2147,19,technological,0.000290777753971412
2290,19,whole,0.000290777753971412
2395,19,classical,0.000290777753971412
2499,19,big,0.000290777753971412
