,TF,Term,wTF
24,66,groups,0.0015445822607067633
117,66,means,0.0015445822607067633
299,66,nations,0.0015445822607067633
584,66,form,0.0015445822607067633
687,66,cleanliness,0.0015445822607067633
154,65,another,0.0015211794991809033
508,65,stratification,0.0015211794991809033
2,64,see,0.0014977767376550433
134,64,action,0.0014977767376550433
381,64,person,0.0014977767376550433
1246,64,new,0.0014977767376550433
565,63,behavior,0.0014743739761291833
441,62,marx,0.0014509712146033233
816,62,non,0.0014509712146033233
191,61,information,0.001427568453077463
577,61,citation,0.001427568453077463
427,60,status,0.001404165691551603
799,60,natural,0.001404165691551603
201,59,homeland,0.001380762930025743
450,59,production,0.001380762930025743
1612,59,product,0.001380762930025743
661,58,rights,0.001357360168499883
784,58,value,0.001357360168499883
1450,58,standards,0.001357360168499883
984,57,risks,0.001333957406974023
1471,57,exchange,0.001333957406974023
10,56,work,0.0013105546454481628
370,56,act,0.0013105546454481628
952,56,products,0.0013105546454481628
1209,56,even,0.0013105546454481628
83,55,home,0.0012871518839223028
274,55,personal,0.0012871518839223028
297,55,concept,0.0012871518839223028
103,54,way,0.0012637491223964428
283,54,among,0.0012637491223964428
312,54,since,0.0012637491223964428
320,54,common,0.0012637491223964428
690,54,clean,0.0012637491223964428
95,53,without,0.0012403463608705828
549,53,according,0.0012403463608705828
138,52,conflict,0.0012169435993447228
604,52,considered,0.0012169435993447228
630,52,material,0.0012169435993447228
656,52,large,0.0012169435993447228
152,51,effective,0.0011935408378188626
417,51,members,0.0011935408378188626
1337,51,positive,0.0011935408378188626
219,50,societies,0.0011701380762930026
300,50,general,0.0011701380762930026
462,50,important,0.0011701380762930026
723,50,level,0.0011701380762930026
1000,50,approach,0.0011701380762930026
963,49,remediation,0.0011467353147671425
11,48,freedom,0.0011233325532412825
554,48,given,0.0011233325532412825
1822,48,intervention,0.0011233325532412825
2365,48,treatment,0.0011233325532412825
4,47,women,0.0010999297917154223
14,47,potential,0.0010999297917154223
216,47,due,0.0010999297917154223
997,47,resources,0.0010999297917154223
1511,47,children,0.0010999297917154223
360,46,certain,0.0010765270301895623
419,46,much,0.0010765270301895623
3025,46,cleanroom,0.0010765270301895623
3120,46,soil,0.0010765270301895623
13,45,against,0.0010531242686637023
594,45,government,0.0010531242686637023
596,45,make,0.0010531242686637023
1428,45,reciprocal,0.0010531242686637023
724,44,thus,0.0010297215071378423
1389,44,process,0.0010297215071378423
1590,44,market,0.0010297215071378423
2068,44,types,0.0010297215071378423
2501,44,areas,0.0010297215071378423
3575,44,humanitarian,0.0010297215071378423
278,43,community,0.0010063187456119823
573,43,need,0.0010063187456119823
1250,43,part,0.0010063187456119823
1812,43,organization,0.0010063187456119823
3126,43,disposal,0.0010063187456119823
18,42,change,0.000982915984086122
50,42,good,0.000982915984086122
136,42,prevent,0.000982915984086122
289,42,traditional,0.000982915984086122
399,42,relations,0.000982915984086122
657,42,number,0.000982915984086122
40,41,protection,0.0009595132225602622
307,41,practice,0.0009595132225602622
401,41,values,0.0009595132225602622
998,41,issues,0.0009595132225602622
1371,41,relationship,0.0009595132225602622
1554,41,using,0.0009595132225602622
2170,41,studies,0.0009595132225602622
614,40,found,0.000936110461034402
1752,40,called,0.000936110461034402
206,39,following,0.000912707699508542
357,39,help,0.000912707699508542
387,39,loss,0.000912707699508542
983,39,energy,0.000912707699508542
1044,39,industrial,0.000912707699508542
1107,39,factors,0.000912707699508542
1111,39,less,0.000912707699508542
2040,39,research,0.000912707699508542
2074,39,levels,0.000912707699508542
6,38,associated,0.0008893049379826819
305,38,fear,0.0008893049379826819
371,38,effect,0.0008893049379826819
483,38,cause,0.0008893049379826819
575,38,justice,0.0008893049379826819
595,38,self,0.0008893049379826819
805,38,actions,0.0008893049379826819
1125,38,major,0.0008893049379826819
1508,38,labor,0.0008893049379826819
20,37,forces,0.0008659021764568219
75,37,effects,0.0008659021764568219
108,37,relationships,0.0008659021764568219
111,37,whether,0.0008659021764568219
146,37,conditions,0.0008659021764568219
227,37,become,0.0008659021764568219
288,37,response,0.0008659021764568219
504,37,defined,0.0008659021764568219
913,37,materials,0.0008659021764568219
948,37,reduce,0.0008659021764568219
2786,37,iso,0.0008659021764568219
39,36,refers,0.0008424994149309619
79,36,examples,0.0008424994149309619
226,36,threats,0.0008424994149309619
528,36,must,0.0008424994149309619
1029,36,nature,0.0008424994149309619
1285,36,made,0.0008424994149309619
3164,36,contaminated,0.0008424994149309619
104,35,nation,0.0008190966534051018
207,35,known,0.0008190966534051018
379,35,usually,0.0008190966534051018
458,35,cultural,0.0008190966534051018
513,35,low,0.0008190966534051018
680,35,developed,0.0008190966534051018
697,35,quality,0.0008190966534051018
1373,35,long,0.0008190966534051018
2505,35,chemical,0.0008190966534051018
94,34,anxiety,0.0007956938918792418
137,34,developing,0.0007956938918792418
253,34,forms,0.0007956938918792418
313,34,possible,0.0007956938918792418
331,34,problem,0.0007956938918792418
368,34,expected,0.0007956938918792418
386,34,lead,0.0007956938918792418
506,34,specific,0.0007956938918792418
619,34,theories,0.0007956938918792418
717,34,modern,0.0007956938918792418
750,34,hand,0.0007956938918792418
1621,34,making,0.0007956938918792418
2384,34,probability,0.0007956938918792418
98,33,policy,0.0007722911303533817
145,33,physical,0.0007722911303533817
343,33,benefits,0.0007722911303533817
396,33,set,0.0007722911303533817
505,33,rather,0.0007722911303533817
563,33,idea,0.0007722911303533817
691,33,free,0.0007722911303533817
765,33,early,0.0007722911303533817
1036,33,domestic,0.0007722911303533817
1196,33,led,0.0007722911303533817
1198,33,cooperation,0.0007722911303533817
1405,33,psychology,0.0007722911303533817
1617,33,definition,0.0007722911303533817
1904,33,amount,0.0007722911303533817
2006,33,analysis,0.0007722911303533817
3122,33,infection,0.0007722911303533817
19,32,external,0.0007488883688275217
90,32,century,0.0007488883688275217
271,32,property,0.0007488883688275217
339,32,working,0.0007488883688275217
393,32,increase,0.0007488883688275217
395,32,sense,0.0007488883688275217
421,32,science,0.0007488883688275217
551,32,principles,0.0007488883688275217
585,32,therefore,0.0007488883688275217
629,32,case,0.0007488883688275217
761,32,bathing,0.0007488883688275217
1093,32,higher,0.0007488883688275217
1178,32,includes,0.0007488883688275217
1529,32,study,0.0007488883688275217
1616,32,violence,0.0007488883688275217
2025,32,kinship,0.0007488883688275217
2762,32,assessment,0.0007488883688275217
3036,32,particles,0.0007488883688275217
165,31,point,0.0007254856073016616
183,31,main,0.0007254856073016616
257,31,humans,0.0007254856073016616
304,31,particular,0.0007254856073016616
482,31,sometimes,0.0007254856073016616
569,31,generally,0.0007254856073016616
802,31,body,0.0007254856073016616
841,31,services,0.0007254856073016616
930,31,likely,0.0007254856073016616
1075,31,various,0.0007254856073016616
1105,31,law,0.0007254856073016616
1130,31,resource,0.0007254856073016616
1870,31,spread,0.0007254856073016616
2024,31,typically,0.0007254856073016616
26,30,institutions,0.0007020828457758015
256,30,impact,0.0007020828457758015
574,30,lack,0.0007020828457758015
901,30,times,0.0007020828457758015
923,30,medical,0.0007020828457758015
932,30,problems,0.0007020828457758015
1080,30,still,0.0007020828457758015
1152,30,sources,0.0007020828457758015
1226,30,interests,0.0007020828457758015
1292,30,decision,0.0007020828457758015
1363,30,culture,0.0007020828457758015
1646,30,list,0.0007020828457758015
1692,30,communism,0.0007020828457758015
1979,30,technology,0.0007020828457758015
2001,30,methods,0.0007020828457758015
2740,30,behaviours,0.0007020828457758015
3053,30,contaminants,0.0007020828457758015
176,29,needs,0.0006786800842499415
212,29,private,0.0006786800842499415
306,29,economy,0.0006786800842499415
459,29,key,0.0006786800842499415
686,29,history,0.0006786800842499415
726,29,disease,0.0006786800842499415
1028,29,terms,0.0006786800842499415
1338,29,area,0.0006786800842499415
1750,29,three,0.0006786800842499415
1796,29,organizations,0.0006786800842499415
43,28,range,0.0006552773227240814
345,28,critical,0.0006552773227240814
346,28,measures,0.0006552773227240814
519,28,around,0.0006552773227240814
588,28,rules,0.0006552773227240814
592,28,classes,0.0006552773227240814
838,28,hands,0.0006552773227240814
881,28,activities,0.0006552773227240814
938,28,require,0.0006552773227240814
991,28,causes,0.0006552773227240814
1072,28,although,0.0006552773227240814
1104,28,rule,0.0006552773227240814
1414,28,capitalism,0.0006552773227240814
1878,28,growth,0.0006552773227240814
2755,28,uncertainty,0.0006552773227240814
3087,28,recovery,0.0006552773227240814
68,27,provide,0.0006318745611982214
190,27,data,0.0006318745611982214
254,27,greater,0.0006318745611982214
259,27,access,0.0006318745611982214
425,27,principle,0.0006318745611982214
533,27,american,0.0006318745611982214
590,27,place,0.0006318745611982214
675,27,influence,0.0006318745611982214
1193,27,support,0.0006318745611982214
1382,27,understanding,0.0006318745611982214
1711,27,basic,0.0006318745611982214
2014,27,index,0.0006318745611982214
2219,27,type,0.0006318745611982214
162,26,protect,0.0006084717996723614
213,26,field,0.0006084717996723614
229,26,increased,0.0006084717996723614
263,26,population,0.0006084717996723614
373,26,school,0.0006084717996723614
466,26,together,0.0006084717996723614
484,26,situation,0.0006084717996723614
966,26,article,0.0006084717996723614
986,26,violent,0.0006084717996723614
1236,26,years,0.0006084717996723614
1313,26,future,0.0006084717996723614
1456,26,direct,0.0006084717996723614
96,25,care,0.0005850690381465013
260,25,safe,0.0005850690381465013
265,25,land,0.0005850690381465013
284,25,city,0.0005850690381465013
553,25,workers,0.0005850690381465013
718,25,household,0.0005850690381465013
882,25,give,0.0005850690381465013
936,25,processes,0.0005850690381465013
1007,25,europe,0.0005850690381465013
1432,25,gift,0.0005850690381465013
1547,25,small,0.0005850690381465013
1587,25,costs,0.0005850690381465013
1604,25,result,0.0005850690381465013
1737,25,stage,0.0005850690381465013
1746,25,conflicts,0.0005850690381465013
1769,25,especially,0.0005850690381465013
2582,25,prize,0.0005850690381465013
3409,25,recycling,0.0005850690381465013
1,24,uses,0.0005616662766206413
80,24,computer,0.0005616662766206413
150,24,benefit,0.0005616662766206413
179,24,interest,0.0005616662766206413
255,24,attention,0.0005616662766206413
315,24,something,0.0005616662766206413
359,24,attacks,0.0005616662766206413
388,24,threat,0.0005616662766206413
510,24,hierarchy,0.0005616662766206413
782,24,great,0.0005616662766206413
994,24,nuclear,0.0005616662766206413
1002,24,civil,0.0005616662766206413
1094,24,cost,0.0005616662766206413
1131,24,caused,0.0005616662766206413
1150,24,gas,0.0005616662766206413
1271,24,similar,0.0005616662766206413
1522,24,method,0.0005616662766206413
97,23,focus,0.0005382635150947812
372,23,defense,0.0005382635150947812
389,23,source,0.0005382635150947812
463,23,better,0.0005382635150947812
481,23,create,0.0005382635150947812
492,23,best,0.0005382635150947812
501,23,gender,0.0005382635150947812
603,23,ways,0.0005382635150947812
631,23,wealth,0.0005382635150947812
729,23,kind,0.0005382635150947812
1245,23,created,0.0005382635150947812
1585,23,situations,0.0005382635150947812
1599,23,equal,0.0005382635150947812
1639,23,involves,0.0005382635150947812
1643,23,perceived,0.0005382635150947812
2010,23,organizational,0.0005382635150947812
2283,23,acceptable,0.0005382635150947812
2308,23,game,0.0005382635150947812
2511,23,site,0.0005382635150947812
3102,23,surfaces,0.0005382635150947812
3307,23,organic,0.0005382635150947812
22,22,persons,0.0005148607535689211
47,22,want,0.0005148607535689211
52,22,damage,0.0005148607535689211
77,22,approaches,0.0005148607535689211
139,22,prevention,0.0005148607535689211
202,22,internal,0.0005148607535689211
230,22,highly,0.0005148607535689211
264,22,productive,0.0005148607535689211
402,22,maintain,0.0005148607535689211
732,22,manufacturing,0.0005148607535689211
733,22,role,0.0005148607535689211
1025,22,ability,0.0005148607535689211
1041,22,appropriate,0.0005148607535689211
1048,22,might,0.0005148607535689211
1312,22,upon,0.0005148607535689211
1497,22,goods,0.0005148607535689211
1668,22,capital,0.0005148607535689211
1719,22,produced,0.0005148607535689211
1786,22,cases,0.0005148607535689211
1923,22,business,0.0005148607535689211
2078,22,least,0.0005148607535689211
2188,22,kill,0.0005148607535689211
2253,22,report,0.0005148607535689211
3263,22,groundwater,0.0005148607535689211
15,21,harm,0.000491457992043061
64,21,acts,0.000491457992043061
185,21,concerns,0.000491457992043061
205,21,financial,0.000491457992043061
409,21,capitalist,0.000491457992043061
420,21,sociology,0.000491457992043061
422,21,philosophy,0.000491457992043061
424,21,exist,0.000491457992043061
503,21,age,0.000491457992043061
521,21,family,0.000491457992043061
612,21,produce,0.000491457992043061
696,21,moral,0.000491457992043061
754,21,men,0.000491457992043061
797,21,learn,0.000491457992043061
1022,21,foreign,0.000491457992043061
1056,21,variables,0.000491457992043061
1129,21,local,0.000491457992043061
1183,21,diseases,0.000491457992043061
1194,21,western,0.000491457992043061
1229,21,established,0.000491457992043061
1235,21,significant,0.000491457992043061
1569,21,money,0.000491457992043061
1641,21,seen,0.000491457992043061
1792,21,european,0.000491457992043061
2020,21,income,0.000491457992043061
2102,21,engineering,0.000491457992043061
2386,21,consequences,0.000491457992043061
2464,21,events,0.000491457992043061
2542,21,accident,0.000491457992043061
3137,21,pathogens,0.000491457992043061
46,20,absence,0.000468055230517201
86,20,concepts,0.000468055230517201
159,20,argue,0.000468055230517201
169,20,building,0.000468055230517201
228,20,complex,0.000468055230517201
248,20,particularly,0.000468055230517201
291,20,right,0.000468055230517201
385,20,event,0.000468055230517201
502,20,education,0.000468055230517201
509,20,tend,0.000468055230517201
557,20,outside,0.000468055230517201
727,20,washing,0.000468055230517201
740,20,industry,0.000468055230517201
744,20,skin,0.000468055230517201
756,20,day,0.000468055230517201
777,20,sites,0.000468055230517201
813,20,service,0.000468055230517201
910,20,remove,0.000468055230517201
912,20,hazardous,0.000468055230517201
975,20,council,0.000468055230517201
1054,20,survival,0.000468055230517201
1062,20,view,0.000468055230517201
1097,20,argued,0.000468055230517201
1295,20,though,0.000468055230517201
1411,20,model,0.000468055230517201
1492,20,elite,0.000468055230517201
1596,20,someone,0.000468055230517201
1666,20,historical,0.000468055230517201
2461,20,testing,0.000468055230517201
3089,20,cleaners,0.000468055230517201
3119,20,organisms,0.000468055230517201
3136,20,species,0.000468055230517201
3277,20,vapor,0.000468055230517201
3327,20,solid,0.000468055230517201
73,19,context,0.00044465246899134096
81,19,corporate,0.00044465246899134096
142,19,develop,0.00044465246899134096
151,19,several,0.00044465246899134096
266,19,climate,0.00044465246899134096
316,19,measure,0.00044465246899134096
418,19,central,0.00044465246899134096
449,19,basis,0.00044465246899134096
487,19,believe,0.00044465246899134096
534,19,take,0.00044465246899134096
869,19,year,0.00044465246899134096
980,19,now,0.00044465246899134096
1003,19,country,0.00044465246899134096
1132,19,failure,0.00044465246899134096
1227,19,million,0.00044465246899134096
1316,19,makes,0.00044465246899134096
1329,19,open,0.00044465246899134096
1449,19,collection,0.00044465246899134096
1467,19,trade,0.00044465246899134096
1667,19,economics,0.00044465246899134096
1980,19,legal,0.00044465246899134096
2822,19,relatively,0.00044465246899134096
3138,19,bacteria,0.00044465246899134096
3174,19,thermal,0.00044465246899134096
3276,19,oxidation,0.00044465246899134096
3426,19,pyrolysis,0.00044465246899134096
82,18,ecological,0.00042124970746548095
121,18,widely,0.00042124970746548095
175,18,fundamental,0.00042124970746548095
217,18,increasing,0.00042124970746548095
353,18,personnel,0.00042124970746548095
382,18,able,0.00042124970746548095
460,18,factor,0.00042124970746548095
530,18,either,0.00042124970746548095
616,18,outcome,0.00042124970746548095
736,18,proper,0.00042124970746548095
741,18,articles,0.00042124970746548095
773,18,facilities,0.00042124970746548095
779,18,middle,0.00042124970746548095
917,18,occur,0.00042124970746548095
972,18,designed,0.00042124970746548095
987,18,disasters,0.00042124970746548095
992,18,inequality,0.00042124970746548095
1151,18,emissions,0.00042124970746548095
1255,18,improve,0.00042124970746548095
1298,18,conduct,0.00042124970746548095
1358,18,face,0.00042124970746548095
1386,18,fact,0.00042124970746548095
1561,18,majority,0.00042124970746548095
1619,18,anthropology,0.00042124970746548095
1675,18,socialism,0.00042124970746548095
1732,18,profit,0.00042124970746548095
1817,18,movement,0.00042124970746548095
2082,18,ideas,0.00042124970746548095
2136,18,core,0.00042124970746548095
2208,18,per,0.00042124970746548095
2372,18,balance,0.00042124970746548095
2750,18,release,0.00042124970746548095
3148,18,situ,0.00042124970746548095
3319,18,carbon,0.00042124970746548095
32,17,insecurity,0.0003978469459396209
87,17,word,0.0003978469459396209
172,17,reducing,0.0003978469459396209
192,17,network,0.0003978469459396209
232,17,across,0.0003978469459396209
451,17,structure,0.0003978469459396209
488,17,necessary,0.0003978469459396209
535,17,issue,0.0003978469459396209
545,17,categories,0.0003978469459396209
720,17,said,0.0003978469459396209
790,17,four,0.0003978469459396209
833,17,keep,0.0003978469459396209
848,17,regulation,0.0003978469459396209
862,17,required,0.0003978469459396209
891,17,turn,0.0003978469459396209
942,17,oil,0.0003978469459396209
1119,17,affect,0.0003978469459396209
1134,17,rise,0.0003978469459396209
1197,17,primary,0.0003978469459396209
1294,17,present,0.0003978469459396209
1332,17,universal,0.0003978469459396209
1397,17,force,0.0003978469459396209
1409,17,cooperative,0.0003978469459396209
1510,17,member,0.0003978469459396209
1514,17,away,0.0003978469459396209
1615,17,instead,0.0003978469459396209
1628,17,things,0.0003978469459396209
1712,17,clothing,0.0003978469459396209
1785,17,little,0.0003978469459396209
2144,17,john,0.0003978469459396209
2154,17,professional,0.0003978469459396209
2196,17,australia,0.0003978469459396209
2247,17,towards,0.0003978469459396209
2264,17,behavioral,0.0003978469459396209
2312,17,rate,0.0003978469459396209
2336,17,function,0.0003978469459396209
2380,17,punishment,0.0003978469459396209
2472,17,equipment,0.0003978469459396209
2490,17,involved,0.0003978469459396209
2772,17,exposure,0.0003978469459396209
2950,17,technologies,0.0003978469459396209
3040,17,flow,0.0003978469459396209
3475,17,obligations,0.0003978469459396209
42,16,wide,0.00037444418441376083
66,16,whose,0.00037444418441376083
120,16,vary,0.00037444418441376083
125,16,project,0.00037444418441376083
296,16,communities,0.00037444418441376083
308,16,governments,0.00037444418441376083
328,16,terrorism,0.00037444418441376083
374,16,thought,0.00037444418441376083
384,16,adverse,0.00037444418441376083
468,16,whole,0.00037444418441376083
469,16,smaller,0.00037444418441376083
471,16,share,0.00037444418441376083
472,16,religion,0.00037444418441376083
475,16,every,0.00037444418441376083
490,16,promote,0.00037444418441376083
587,16,laws,0.00037444418441376083
601,16,achieve,0.00037444418441376083
602,16,expectations,0.00037444418441376083
613,16,always,0.00037444418441376083
635,16,position,0.00037444418441376083
678,16,weber,0.00037444418441376083
758,16,strong,0.00037444418441376083
835,16,old,0.00037444418441376083
842,16,places,0.00037444418441376083
844,16,existence,0.00037444418441376083
861,16,taking,0.00037444418441376083
907,16,come,0.00037444418441376083
946,16,surface,0.00037444418441376083
985,16,addition,0.00037444418441376083
1009,16,administration,0.00037444418441376083
1035,16,described,0.00037444418441376083
1071,16,done,0.00037444418441376083
1099,16,paul,0.00037444418441376083
1138,16,outcomes,0.00037444418441376083
1147,16,emergency,0.00037444418441376083
1230,16,ensure,0.00037444418441376083
1274,16,became,0.00037444418441376083
1279,16,department,0.00037444418441376083
1362,16,period,0.00037444418441376083
1384,16,difficult,0.00037444418441376083
1480,16,favor,0.00037444418441376083
1485,16,along,0.00037444418441376083
1545,16,simply,0.00037444418441376083
1550,16,receive,0.00037444418441376083
1582,16,rational,0.00037444418441376083
1679,16,bourgeoisie,0.00037444418441376083
1756,16,yet,0.00037444418441376083
1767,16,size,0.00037444418441376083
1778,16,animals,0.00037444418441376083
1953,16,child,0.00037444418441376083
1987,16,requires,0.00037444418441376083
2012,16,urban,0.00037444418441376083
2030,16,socially,0.00037444418441376083
2262,16,late,0.00037444418441376083
2270,16,applied,0.00037444418441376083
2296,16,behaviors,0.00037444418441376083
2331,16,comes,0.00037444418441376083
2517,16,chemicals,0.00037444418441376083
2543,16,accidents,0.00037444418441376083
2579,16,league,0.00037444418441376083
2952,16,fuel,0.00037444418441376083
3039,16,particle,0.00037444418441376083
3181,16,liquid,0.00037444418441376083
3512,16,generalized,0.00037444418441376083
53,15,secure,0.00035104142288790077
56,15,room,0.00035104142288790077
72,15,referent,0.00035104142288790077
141,15,strategies,0.00035104142288790077
173,15,actors,0.00035104142288790077
222,15,procedures,0.00035104142288790077
276,15,activated,0.00035104142288790077
317,15,vulnerability,0.00035104142288790077
332,15,perception,0.00035104142288790077
380,15,degree,0.00035104142288790077
411,15,disorder,0.00035104142288790077
446,15,proposed,0.00035104142288790077
711,15,pollutants,0.00035104142288790077
796,15,worker,0.00035104142288790077
815,15,parents,0.00035104142288790077
858,15,wash,0.00035104142288790077
871,15,house,0.00035104142288790077
918,15,david,0.00035104142288790077
939,15,cleanrooms,0.00035104142288790077
960,15,green,0.00035104142288790077
1067,15,policies,0.00035104142288790077
1103,15,hence,0.00035104142288790077
1126,15,impacts,0.00035104142288790077
1172,15,scale,0.00035104142288790077
1252,15,creation,0.00035104142288790077
1267,15,contain,0.00035104142288790077
1321,15,condition,0.00035104142288790077
1431,15,altruism,0.00035104142288790077
1434,15,expectation,0.00035104142288790077
1446,15,far,0.00035104142288790077
1460,15,pay,0.00035104142288790077
1512,15,received,0.00035104142288790077
1532,15,experiment,0.00035104142288790077
1718,15,contrast,0.00035104142288790077
1722,15,circumstances,0.00035104142288790077
1730,15,ownership,0.00035104142288790077
1744,15,standard,0.00035104142288790077
1760,15,contact,0.00035104142288790077
1971,15,suggests,0.00035104142288790077
2141,15,cities,0.00035104142288790077
2231,15,resulting,0.00035104142288790077
2460,15,agencies,0.00035104142288790077
2474,15,recent,0.00035104142288790077
2512,15,activity,0.00035104142288790077
2690,15,reduction,0.00035104142288790077
2816,15,evidence,0.00035104142288790077
3079,15,concentration,0.00035104142288790077
3257,15,epa,0.00035104142288790077
3344,15,incineration,0.00035104142288790077
74,14,capabilities,0.0003276386613620407
157,14,subject,0.0003276386613620407
281,14,london,0.0003276386613620407
319,14,death,0.0003276386613620407
336,14,programs,0.0003276386613620407
363,14,fields,0.0003276386613620407
369,14,preventing,0.0003276386613620407
412,14,stable,0.0003276386613620407
495,14,race,0.0003276386613620407
517,14,man,0.0003276386613620407
586,14,lower,0.0003276386613620407
599,14,single,0.0003276386613620407
618,14,stated,0.0003276386613620407
649,14,poverty,0.0003276386613620407
674,14,argues,0.0003276386613620407
682,14,portal,0.0003276386613620407
707,14,maintenance,0.0003276386613620407
748,14,church,0.0003276386613620407
845,14,living,0.0003276386613620407
856,14,taken,0.0003276386613620407
931,14,experience,0.0003276386613620407
968,14,south,0.0003276386613620407
1068,14,strategy,0.0003276386613620407
1092,14,aggression,0.0003276386613620407
1098,14,stability,0.0003276386613620407
1106,14,effectiveness,0.0003276386613620407
1127,14,changes,0.0003276386613620407
1208,14,agency,0.0003276386613620407
1214,14,questions,0.0003276386613620407
1228,14,active,0.0003276386613620407
1266,14,message,0.0003276386613620407
1282,14,define,0.0003276386613620407
1361,14,post,0.0003276386613620407
1368,14,leaders,0.0003276386613620407
1401,14,find,0.0003276386613620407
1433,14,giving,0.0003276386613620407
1447,14,back,0.0003276386613620407
1461,14,slave,0.0003276386613620407
1531,14,believed,0.0003276386613620407
1579,14,determined,0.0003276386613620407
1594,14,occurs,0.0003276386613620407
1635,14,mutual,0.0003276386613620407
1651,14,citations,0.0003276386613620407
1765,14,becomes,0.0003276386613620407
1803,14,increases,0.0003276386613620407
1858,14,knowledge,0.0003276386613620407
1937,14,removed,0.0003276386613620407
2083,14,additional,0.0003276386613620407
2123,14,notes,0.0003276386613620407
2160,14,inner,0.0003276386613620407
2183,14,original,0.0003276386613620407
2213,14,recently,0.0003276386613620407
2341,14,everyday,0.0003276386613620407
2373,14,emotions,0.0003276386613620407
2587,14,gandhi,0.0003276386613620407
2672,14,light,0.0003276386613620407
2836,14,involve,0.0003276386613620407
2840,14,industries,0.0003276386613620407
2883,14,concern,0.0003276386613620407
2981,14,settings,0.0003276386613620407
2987,14,treat,0.0003276386613620407
3114,14,sleep,0.0003276386613620407
3278,14,extraction,0.0003276386613620407
3298,14,landfill,0.0003276386613620407
3335,14,metals,0.0003276386613620407
3361,14,noise,0.0003276386613620407
88,13,english,0.0003042358998361807
89,13,language,0.0003042358998361807
93,13,meaning,0.0003042358998361807
149,13,multiple,0.0003042358998361807
163,13,potentially,0.0003042358998361807
272,13,commonly,0.0003042358998361807
280,13,end,0.0003042358998361807
322,13,floor,0.0003042358998361807
361,13,throughout,0.0003042358998361807
429,13,authority,0.0003042358998361807
437,13,notion,0.0003042358998361807
478,13,families,0.0003042358998361807
568,13,reason,0.0003042358998361807
572,13,holds,0.0003042358998361807
589,13,put,0.0003042358998361807
623,13,referred,0.0003042358998361807
634,13,achieved,0.0003042358998361807
645,13,beyond,0.0003042358998361807
821,13,pure,0.0003042358998361807
857,13,seek,0.0003042358998361807
925,13,microbes,0.0003042358998361807
957,13,technique,0.0003042358998361807
1005,13,china,0.0003042358998361807
1031,13,governance,0.0003042358998361807
1050,13,india,0.0003042358998361807
1082,13,space,0.0003042358998361807
1084,13,psychological,0.0003042358998361807
1123,13,pressure,0.0003042358998361807
1201,13,police,0.0003042358998361807
1234,13,socialist,0.0003042358998361807
1258,13,template,0.0003042358998361807
1269,13,text,0.0003042358998361807
1291,13,discussion,0.0003042358998361807
1435,13,responses,0.0003042358998361807
1524,13,request,0.0003042358998361807
1528,13,aspects,0.0003042358998361807
1673,13,mode,0.0003042358998361807
1687,13,revolution,0.0003042358998361807
1695,13,left,0.0003042358998361807
1706,13,mills,0.0003042358998361807
1728,13,simple,0.0003042358998361807
1828,13,commercial,0.0003042358998361807
1839,13,ethnic,0.0003042358998361807
1893,13,later,0.0003042358998361807
